data_source_id,trait_domain_name,trait_name,dataset_id,dataset_name,n_records,n_taxa,value_minimum,value_median,value_maximum
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104619,try_11971,291,91,0.00240442414041837,0.006854009595613434,0.017182130584192438
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104620,try_11972,2662,65,0.0019047414071321474,0.008234528549630096,0.026356677819119302
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104621,try_11973,176,54,0.0014914243102162564,0.004218977808559421,0.02002002002002002
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104622,try_11974,161,66,0.002181446230798623,0.0041269654482074935,0.012891193214942798
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104623,try_11975,41,39,0.0030257186081694403,0.004636785162215815,0.02
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104624,try_11976,62,38,0.0037299515106303614,0.006713790156533403,0.015360983102918589
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104625,try_11977,181,59,0.0022346368715083797,0.004022526146419952,0.01455604075691412
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104626,try_11978,62,40,0.00241750271969056,0.004812782750986621,0.01939111886755866
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104628,try_11980,235,72,0.0012898232942086935,0.005361930294906166,0.020491803278688527
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104629,try_11981,51,32,0.0019758940920766646,0.004661787329262039,0.02615062761506276
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104630,try_11982,98,52,0.0015295197308045276,0.003828606475186216,0.01760253476500616
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104631,try_11983,404,150,0.0018796992481203006,0.004672897196261682,0.03333333333333333
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104739,try_12091,54,54,0.002225387217375823,0.007007326459383916,0.022401433691756272
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104740,try_12092,57,13,0.0023125001734375134,0.006896152222905708,0.06821980420916192
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104741,try_12093,20,7,0.0053390282968499726,0.00831255195344971,0.016
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104744,try_12096,37,1,0.003666666667033333,0.0056666666678,0.007042253521126761
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104746,try_12098,95,5,0.00444000000049728,0.00817999999685888,0.0364000000033488
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104748,try_12100,13,13,0.003672420124862284,0.006253908692933083,0.00865051903114187
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104749,try_12101,7,7,0.004288164665523156,0.006191950464396285,0.007473841554559043
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104750,try_12102,13,13,0.003702332469455757,0.005714285714285714,0.008517887563884156
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104751,try_12103,900,87,0.001206836523972983,0.005254889070419676,0.025275639692262892
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104755,try_12107,43,15,0.0021591544679246946,0.0036458637856004914,0.0066168605865587525
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104756,try_12108,4,4,0.007077984677144465,0.007356955973902067,0.013285049290030987
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104757,try_12109,6,6,0.004755657592629933,0.00795652371444562,0.013062846774483326
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104758,try_12110,5,5,0.003397172285825471,0.006718858919978357,0.012234039244365426
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104759,try_12111,5,5,0.008690076065700082,0.01068692888457046,0.023418161465033605
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104760,try_12112,3,3,0.005236728837865344,0.007133619970201925,0.011721274320376793
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104761,try_12113,3,3,0.004957507082258303,0.005053925383845632,0.009468020731043747
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104762,try_12114,6,6,0.005307420494753284,0.007973890117941142,0.012072600497030687
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104763,try_12115,4,4,0.009286854035903933,0.011533465981433386,0.02440397972587872
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104764,try_12116,7,7,0.002965403624401749,0.0070786206896403326,0.015466197399685782
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104765,try_12117,3,3,0.008580363360917,0.010907810741489912,0.013760179724750035
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104766,try_12118,3,3,0.007056740981538551,0.009311271439566211,0.013563422765849474
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104767,try_12119,5,5,0.0039732097895609116,0.007041614123720571,0.009614923224803435
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104768,try_12120,7,7,0.004175123224103566,0.005480321625084209,0.011322463768115944
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104769,try_12121,10,10,0.004261437908444369,0.007242321767680074,0.012447698744736021
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104770,try_12122,4,4,0.0033668611793544584,0.005983572808568165,0.009137477502372213
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104771,try_12123,8,8,0.004241213044000347,0.005005261818104484,0.007974709361446182
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104772,try_12124,3,3,0.00404290953811228,0.004972530030824504,0.006685466513611263
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104773,try_12125,3,3,0.0033188936217283267,0.0036777431637642537,0.0049987609236381595
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104774,try_12126,3,3,0.01182853357731062,0.014108061749484672,0.015518474374193288
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104775,try_12127,6,6,0.003614320027448878,0.007288036618089824,0.0088457784286636
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104776,try_12128,9,9,0.004375197347624217,0.0067878407083063344,0.009145757517392843
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104777,try_12129,5,5,0.0037055908101347908,0.005470276304742002,0.009765848368985341
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104778,try_12130,6,6,0.0036867389118863747,0.0045652248474822126,0.011799747966483401
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104779,try_12131,6,6,0.00316750840265131,0.0052426098689823675,0.007826526405294486
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104780,try_12132,7,7,0.0034650377688773765,0.0050024852659456545,0.011471947229985829
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104781,try_12133,5,5,0.0018953523540633642,0.00355541058468448,0.009572267600621432
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104782,try_12134,7,7,0.0025502599940180814,0.0033992893372218973,0.009565916398352413
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104783,try_12135,7,7,0.0024905804968563742,0.004760228400777854,0.006478434667658731
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104784,try_12136,9,9,0.00393301751681977,0.004508169389740077,0.008748128919896216
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104785,try_12137,33,28,0.0019559797094078108,0.00606208304158167,0.017150063051823507
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104786,try_12138,6,6,0.0031658092599920855,0.00681597132468084,0.018729804694496862
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104787,try_12139,3,3,0.00501080172816226,0.005523778725565641,0.010148627701240887
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104788,try_12140,3,3,0.0062886661535165814,0.008289656003501546,0.012669108781938916
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104789,try_12141,5,5,0.004441479842518174,0.006842420902485579,0.008157483323895244
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104790,try_12142,3,3,0.004849306905812937,0.005201916495422814,0.005981526320343084
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104791,try_12143,11,11,0.002950922369328407,0.005364283293909596,0.009580372761754254
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104792,try_12144,7,7,0.002357100766057749,0.00393638898765524,0.022083075015606406
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104793,try_12145,7,7,0.0018661023470558423,0.005160759529073827,0.02222037973648029
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104794,try_12146,7,7,0.0028080607862477434,0.003871355247312012,0.0066196542309535575
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104795,try_12147,5,5,0.002924338709553947,0.005443055607420845,0.008928164369643091
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104796,try_12148,2,2,0.0032409888186737813,0.00601949705246584,0.008798005286257899
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104797,try_12149,5,5,0.0032660167130912398,0.005376640562075966,0.012206670482390318
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104798,try_12150,3,3,0.0034026535480522232,0.0036858876876223463,0.008354248144830803
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104799,try_12151,7,7,0.00451518170845072,0.009261045458534452,0.01074149447601105
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104800,try_12152,5,5,0.0025131427105742777,0.004572722127939731,0.01453010250136737
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104801,try_12153,6,6,0.005316043180174627,0.010541723967843343,0.014608667183951672
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104802,try_12154,8,8,0.0019680913007870384,0.003150135077816245,0.004685348933170871
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104803,try_12155,4,4,0.004171860206920714,0.004967941525610637,0.006965182964254666
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104804,try_12156,1,1,0.021630000000017087,0.021630000000017087,0.021630000000017087
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104807,try_12159,1,1,0.022989999999881373,0.022989999999881373,0.022989999999881373
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104808,try_12160,1,1,0.023490000000067884,0.023490000000067884,0.023490000000067884
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104810,try_12162,1,1,0.017030000000043597,0.017030000000043597,0.017030000000043597
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104812,try_12164,1,1,0.01717000000013856,0.01717000000013856,0.01717000000013856
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104817,try_12169,1,1,0.019630000000152328,0.019630000000152328,0.019630000000152328
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104818,try_12170,1,1,0.016120000000024504,0.016120000000024504,0.016120000000024504
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104826,try_12178,1,1,0.022480000000062943,0.022480000000062943,0.022480000000062943
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104827,try_12179,1,1,0.022319999999757156,0.022319999999757156,0.022319999999757156
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104829,try_12181,1,1,0.024580000000061945,0.024580000000061945,0.024580000000061945
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104833,try_12185,1,1,0.01631999999997911,0.01631999999997911,0.01631999999997911
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104837,try_12189,1,1,0.018180000000018178,0.018180000000018178,0.018180000000018178
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104848,try_12200,1,1,0.008469999999812813,0.008469999999812813,0.008469999999812813
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104850,try_12202,1,1,0.023769999999796527,0.023769999999796527,0.023769999999796527
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104851,try_12203,1,1,0.024779999999931114,0.024779999999931114,0.024779999999931114
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104861,try_12213,1,1,0.022579999999994584,0.022579999999994584,0.022579999999994584
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104863,try_12215,1,1,0.024110000000207348,0.024110000000207348,0.024110000000207348
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104880,try_12232,1,1,0.024189999999889935,0.024189999999889935,0.024189999999889935
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104882,try_12234,1,1,0.01929000000004591,0.01929000000004591,0.01929000000004591
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104884,try_12236,1,1,0.020610000000161582,0.020610000000161582,0.020610000000161582
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104897,try_12249,1,1,0.01717000000013856,0.01717000000013856,0.01717000000013856
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104967,try_12319,1,1,0.022420000000122862,0.022420000000122862,0.022420000000122862
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104973,try_12325,2,2,0.010179999999998371,0.011549999999995309,0.012919999999992247
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104977,try_12329,1,1,0.023669999999821292,0.023669999999821292,0.023669999999821292
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104979,try_12331,1,1,0.021250000000185936,0.021250000000185936,0.021250000000185936
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104981,try_12333,1,1,0.021999999999779998,0.021999999999779998,0.021999999999779998
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104982,try_12334,1,1,0.02869999999992825,0.02869999999992825,0.02869999999992825
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104983,try_12335,1,1,0.02298000000018706,0.02298000000018706,0.02298000000018706
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104984,try_12336,1,1,0.022410000000101068,0.022410000000101068,0.022410000000101068
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104985,try_12337,1,1,0.02427999999985432,0.02427999999985432,0.02427999999985432
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104986,try_12338,1,1,0.022889999999739282,0.022889999999739282,0.022889999999739282
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104987,try_12339,1,1,0.02003999999991904,0.02003999999991904,0.02003999999991904
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104988,try_12340,1,1,0.024290000000197723,0.024290000000197723,0.024290000000197723
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104989,try_12341,1,1,0.02095000000016446,0.02095000000016446,0.02095000000016446
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104990,try_12342,1,1,0.02207000000005915,0.02207000000005915,0.02207000000005915
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104991,try_12343,1,1,0.023210000000053847,0.023210000000053847,0.023210000000053847
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104992,try_12344,1,1,0.02135999999988551,0.02135999999988551,0.02135999999988551
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104994,try_12346,1,1,0.022360000000161886,0.022360000000161886,0.022360000000161886
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104995,try_12347,1,1,0.021750000000119625,0.021750000000119625,0.021750000000119625
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104996,try_12348,1,1,0.02071999999980606,0.02071999999980606,0.02071999999980606
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104997,try_12349,1,1,0.02580000000031992,0.02580000000031992,0.02580000000031992
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104998,try_12350,1,1,0.01978000000007516,0.01978000000007516,0.01978000000007516
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",104999,try_12351,1,1,0.029230000000418577,0.029230000000418577,0.029230000000418577
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105001,try_12353,1,1,0.025179999999877627,0.025179999999877627,0.025179999999877627
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105002,try_12354,1,1,0.019149999999935847,0.019149999999935847,0.019149999999935847
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105004,try_12356,1,1,0.02447999999976891,0.02447999999976891,0.02447999999976891
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105005,try_12357,1,1,0.022689999999897213,0.022689999999897213,0.022689999999897213
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105006,try_12358,1,1,0.020060000000015246,0.020060000000015246,0.020060000000015246
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105012,try_12364,1,1,0.02645999999982642,0.02645999999982642,0.02645999999982642
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105014,try_12366,1,1,0.022350000000243616,0.022350000000243616,0.022350000000243616
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105015,try_12367,1,1,0.01773999999994146,0.01773999999994146,0.01773999999994146
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105016,try_12368,1,1,0.021630000000017087,0.021630000000017087,0.021630000000017087
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105018,try_12370,1,1,0.02601999999968568,0.02601999999968568,0.02601999999968568
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105020,try_12372,1,1,0.02787999999990744,0.02787999999990744,0.02787999999990744
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105021,try_12373,1,1,0.028889999999701276,0.028889999999701276,0.028889999999701276
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105022,try_12374,1,1,0.021070000000016645,0.021070000000016645,0.021070000000016645
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105023,try_12375,2,2,0.023480000000231985,0.02540500000004439,0.027329999999856792
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105026,try_12378,1,1,0.02700999999967723,0.02700999999967723,0.02700999999967723
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105027,try_12379,1,1,0.02016999999981827,0.02016999999981827,0.02016999999981827
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105029,try_12381,1,1,0.022829999999835853,0.022829999999835853,0.022829999999835853
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105030,try_12382,1,1,0.014040000000014041,0.014040000000014041,0.014040000000014041
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105033,try_12385,1,1,0.0220800000002261,0.0220800000002261,0.0220800000002261
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105038,try_12390,1,1,0.019800000000019802,0.019800000000019802,0.019800000000019802
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105040,try_12392,1,1,0.025840000000318348,0.025840000000318348,0.025840000000318348
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105042,try_12394,1,1,0.024880000000009953,0.024880000000009953,0.024880000000009953
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105044,try_12396,1,1,0.023349999999741983,0.023349999999741983,0.023349999999741983
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105045,try_12397,1,1,0.02411999999975494,0.02411999999975494,0.02411999999975494
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105048,try_12400,1,1,0.030009999999722408,0.030009999999722408,0.030009999999722408
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105049,try_12401,1,1,0.030330000000052166,0.030330000000052166,0.030330000000052166
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",105050,try_12402,1,1,0.020739999999811264,0.020739999999811264,0.020739999999811264
