candidate_id,review_stage,taxon_name,trait_domain_name,n_records,n_trait_names,n_datasets,n_domain_outliers,n_taxon_outliers,n_invalid_values,source_references,candidate_reasons,triage_outcome,reconciliation_outcome,has_objective_scale_evidence,closure_outcome,n_source_rules,n_proposed_source_rules,n_approved_source_rules,proposed_source_rule_ids,approved_source_rule_ids,investigation_outcome
f81348bed444ec654f89cb1865c093aea377932463887971fc51372a59be4f50,raw,Pedicularis parryi,Leaf mass per area,12,1,3,1,3,0,,domain_outlier;taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
d16130c8cda273f55cfd94b3fa30b20413fe1e398f66b2eb39631f22d2f5d83f,raw,Pediomelum tenuiflorum,Leaf mass per area,71,2,54,0,18,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
01ba63c0c701ceb0b5fabffaca09fd8eb876935640717ad11dece3586ac51737,raw,Phagnalon saxatile,Leaf mass per area,23,1,5,1,3,0,,domain_outlier;taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
ccec9e1c77d76ac392854fe04ff35f2efdd6270e20f5b8bc3c423f4c57cf97dd,raw,Phlomis purpurea,Leaf mass per area,35,2,6,0,3,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
adf037cb0e86fef8e39a023ea60eb597cfcd9362c3ab4e93b6a2d1a2ac62e0d8,raw,Phlox sibirica,Leaf mass per area,11,1,2,10,2,0,,domain_outlier;taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
99129e7fddadffc6e957d507d154e8834099d7f926c49eed253319854b1f20c1,raw,Pilosella caespitosa,Leaf mass per area,15,2,4,0,3,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
4d7cd2e080ca619470fac05b5ced321d44bd35ebd80843f735b2d34bbba42917,raw,Pinus palustris,Leaf mass per area,28,3,14,3,6,0,,domain_outlier;taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
7c83ace3ea27ea32d61fd78bf693ded3be7ab1931dae2f77529d9c827f78fc38,raw,Podospermum laciniatum subsp. decumbens,Leaf mass per area,11,1,2,0,2,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
10bc6ca578b1d8192b7ca0c757f8943a63ca2922a52cfe4debe7a3a528700dcc,raw,Populus sp,Leaf mass per area,32,1,4,0,1,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
81cf1d6025eab6a2f55f310cad9679b40a38c8d36b1a1ecadc6f3dc98a77a9b1,raw,Potentilla diversifolia,Leaf mass per area,35,1,3,3,9,0,,domain_outlier;taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
089fcd6a21f78f059f664741e73d3275f105b09da042c2dde18e2b62822637a5,raw,Potentilla indica,Leaf mass per area,50,1,3,0,16,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
ce1d1264df7f4fa7a7d642cb6be8eb5687c07de3349ac38bc0474474f0bad65d,raw,Primula angustifolia,Leaf mass per area,12,1,3,10,3,0,,domain_outlier;taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
be32f474d01b290feab992e352d00eddfb250aadc3a338ac3fa6dbc7440e0e7d,raw,Primula glutinosa,Leaf mass per area,47,2,5,0,2,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
3c967fb38538e32cd6c272df74e013266a1e5f02a49bb9fd16888b69c63ecb48,raw,Quercus marilandica,Leaf mass per area,89,3,10,0,1,0,,taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
e21ec8dcb416247fd07d31a36b71cefdadb8eb906f127da5563978973a34e192,raw,Ranunculus adoneus,Leaf mass per area,12,1,3,0,3,0,,taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
47f9df29cdf9fc6831cd18c46f26402ac3ba8a85ae608e8771580047e63c4a9e,raw,Ranunculus peltatus,Leaf mass per area,12,1,2,0,3,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
af19d9ce8fe2600c19529f309505f5f50c001de48687d0dc13dbb2d1c14d63c6,raw,Rubus ursinus,Leaf mass per area,34,2,5,0,6,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
90465fdd9b3e12c58883fccbdd13bb4b9df65748c866477a79cb6eb25547b2e9,raw,Salvia pratensis,Leaf mass per area,10,2,3,0,1,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
83b2d4fb55848089111e4102aaa71e94dd7c1a469d9682a2bdb51c47d1f37663,raw,Sideroxylon lanuginosum,Leaf mass per area,36,3,3,0,2,0,,taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
0ef9f517840227bac14f8c4fd6366c2665d46dcb369c768071c9210cd41fe94e,raw,Silene vulgaris,Leaf mass per area,86,2,11,17,18,0,,domain_outlier;taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
489fc2cb428189a7a1e70d8093abb87b4ed8ae8fa6a3bbd9155d36877e90c935,raw,Simmondsia chinensis,Leaf mass per area,82,2,4,11,11,0,,domain_outlier;taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
ebb1cd7c21254e2abdeee8e9374877c6d41c081d88f7e1daa489a5b799688850,raw,Sisymbrium cavanillesianum,Leaf mass per area,11,2,2,0,2,0,,taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
18d0eab6ce05c24f688986e7a7a2eee0618c30458bc4617415520815f3c9ed2f,raw,Sisymbrium officinale,Leaf mass per area,10,2,2,0,2,0,,taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
2a0878e5ce264b81babcab582b0c101cb54acf8b4a516b25d6f791e1e3fcc440,raw,Solanum dulcamara,Leaf mass per area,64,2,9,0,9,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
ed966ce5d5739e547c6a830ac87e5c7724a0b99b5aef6db5d5c58f2cc27e1dc0,raw,Solidago spathulata,Leaf mass per area,30,1,3,1,5,0,,domain_outlier;taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
43a19ac6f0935edc146db3da4f1d6992e649dc9800089e4499ece544ad641146,raw,Sorbus aucuparia,Leaf mass per area,113,2,20,0,26,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
dd742c9c0a80eb40b162138dccfe3065df9f3419edaeaf88432afd97cda82178,raw,Sorbus domestica,Leaf mass per area,121,2,2,7,9,0,,domain_outlier;taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
3499379ae30eae529140f56ec952531af142e7a97b637717883f0713875f5968,raw,Sorghum halepense,Leaf mass per area,11,2,3,0,1,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
0ce2531158b5424b787842b800bc3871b261ea69b78ebb11e0e69d022edc54cf,raw,Symphoricarpos albus,Leaf mass per area,10,3,4,0,2,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
324a9e481c91e6065ccb5a76242d67752ca4da0feb2c325801a6439b07e3676c,raw,Tilia platyphyllos,Leaf mass per area,12,2,3,0,2,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
7cf1274699a995e7478a78e1c5efa377ff1b71a4abbbe0e38586dc9891844139,raw,Tragopogon dubius,Leaf mass per area,26,1,8,0,2,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
fddc658f43d1011821b86a9f027ed852a39030c2f47a4d668518c07bf073c3fb,raw,Tribulus terrestris,Leaf mass per area,11,2,2,0,3,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
cd240e8a38d5ccf02abd49aa983c6498540b519e801a0330e5d61a0930980bb1,raw,Trifolium micranthum,Leaf mass per area,17,2,4,0,4,0,,taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
20267020832c7cc8209f920e7de4252f14834997cd9366eb934adc626d9d2722,raw,Trifolium subterraneum,Leaf mass per area,21,2,6,0,1,0,,taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
88c2b2be1ccb9e5e5efac9255dde444f45662f1026a3e2ca066d47218102f7b5,raw,Viburnum lantana,Leaf mass per area,68,1,3,0,4,0,,taxon_outlier,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
41365842360e76d754c8160dccb84eff143c22d2ce32c35dfcd5d0a4d0986a02,raw,Viburnum rufidulum,Leaf mass per area,199,3,5,0,28,0,,taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
96e677e2a22c69bc5041cd5145d9bf4acb295330d167fabe9bb8d48c2c3cf437,raw,Vicia lathyroides,Leaf mass per area,12,2,3,0,3,0,,taxon_outlier,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
1cd51f31c108076724951e8b372f67bb3a1fc24b6d0666e0f3ba03b8b2bff9ad,raw,Abies alba,Leaf nitrogen content per unit mass,54,2,52,2,8,0,review_submission_csv:1153,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
6e11735cc6f2f5690b2c19f6728f2166caca74fbd2af0e3f11340fdc62a02453,raw,Abies amabilis,Leaf nitrogen content per unit mass,14,2,5,0,2,0,review_submission_csv:1287,taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
f630c619c683562beae0922b523884459b0f20a00a0a35960e1b8e1787c0bc7f,raw,Abies balsamea,Leaf nitrogen content per unit mass,343,1,55,0,23,0,review_submission_csv:1284,taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
43cda2b305e7230ccd30ce929bec6798c8e06fa9cfe3a896aa7d063943a303a7,raw,Abies lasiocarpa,Leaf nitrogen content per unit mass,105,2,14,0,8,0,review_submission_csv:1310,taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
a227d6470ac8419955073a8223221aca4ac5237cdcdd3aa4f9423c24799310ff,raw,Acer campestre,Leaf nitrogen content per unit mass,29,2,16,6,6,0,review_submission_csv:1103,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
0b9cb226d688bc616346bf8b03a79f7cd1944be1fd0312c8e5694fc9d763cbcd,raw,Acer pensylvanicum,Leaf nitrogen content per unit mass,231,2,48,2,19,0,review_submission_csv:1253,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
c2def49718101b3e556b58a97011a12eec7c4dcb27348536678cf97fc3c0e59f,raw,Acer platanoides,Leaf nitrogen content per unit mass,36,2,19,5,7,0,review_submission_csv:1105,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
24ab523d83c67009bf2931df0593cf2f0649500a8fd0139c79e693339c29d60c,raw,Acer pseudoplatanus,Leaf nitrogen content per unit mass,49,2,18,9,12,0,review_submission_csv:974,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
79e9d4822517098658c6ded0f46295067497c440f6a01eb1d938dcb2d375aa0e,raw,Acer rubrum,Leaf nitrogen content per unit mass,424,2,162,42,68,0,review_submission_csv:955,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
94041fa6de6d3758598cf83bb6bda42e1faf4c7e3c14d9b0d199eda95e328be9,raw,Acer saccharum,Leaf nitrogen content per unit mass,509,2,136,20,101,0,review_submission_csv:933,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
97105dee6faec7e5e16ddfa11384b478ceb2a251bd1cf2100ea4e2750f1eee36,raw,Achillea millefolium,Leaf nitrogen content per unit mass,259,2,79,80,10,0,review_submission_csv:1368,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
3d91f0d00123fea029090a419ddfcae4a8ea68b3e289eb2b03688f4a3c3b569e,raw,Agrostis stolonifera,Leaf nitrogen content per unit mass,19,1,16,6,3,0,review_submission_csv:1234,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
a68e946b486002394b46cefbd1b0fae39a5e2a90dd857ba9149bd6a9fe8f33d4,raw,Alnus glutinosa,Leaf nitrogen content per unit mass,37,2,19,7,13,0,review_submission_csv:932,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
a865a7a132f120ac6baa589abbde70b26324f0bd7feaaf0f004d8e2567a1c053,raw,Alnus incana,Leaf nitrogen content per unit mass,59,2,29,15,15,0,review_submission_csv:946,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
1c0a7260863c3fbc2f01640138c85197c0e46c00ae8570d5908aeb6c15461ce3,raw,Ambrosia psilostachya,Leaf nitrogen content per unit mass,55,1,6,1,4,0,review_submission_csv:1336,domain_outlier;taxon_outlier;source_review,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
702525f0c14a3d5427daf911de66abe21422059324d2b9d6c0e351c68ba57a2d,raw,Amphicarpaea bracteata,Leaf nitrogen content per unit mass,74,1,3,1,2,0,review_submission_csv:1425,domain_outlier;taxon_outlier;source_review,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
f9105b966b9961e9cd5723b6bdd50c7135b5d5e7180906cdd268c2ae569527e2,raw,Andromeda polifolia,Leaf nitrogen content per unit mass,32,1,11,6,3,0,review_submission_csv:1326,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
d447776a257fd0de915b9f241af0fbbea49ea5b2fd251bb61ecc10b8be714781,raw,Andropogon gerardii,Leaf nitrogen content per unit mass,122,1,19,6,16,0,review_submission_csv:1135,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
961a2322e1dedff0623465d81525eed5c4ad09e2e31db967e049734b1aed35f8,raw,Androsace septentrionalis,Leaf nitrogen content per unit mass,12,2,5,4,2,0,review_submission_csv:1262,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
85ca0d71b737339c95c9fcd5402e1632e90b0c59a0e87b2c22c6340b97dd8824,raw,Angelica archangelica,Leaf nitrogen content per unit mass,22,1,7,7,3,0,review_submission_csv:1259,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
6f3ae045fc152f47e561b1c5fd1a3a3fbe5347fd31c2ecd2335e8fbb31c8eb4d,raw,Arbutus unedo,Leaf nitrogen content per unit mass,331,2,68,20,42,0,review_submission_csv:1086,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
7d924b67b9c3ced5655f30097d3b137c81572575fce8d54b8e1bba4d53f28baf,raw,Artemisia ludoviciana,Leaf nitrogen content per unit mass,14,1,4,1,1,0,review_submission_csv:1386,domain_outlier;taxon_outlier;source_review,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
ba06647481bb8483a899109e8f7f75777a76f0efb0769b4224d9dfa99f69183f,raw,Artemisia tridentata,Leaf nitrogen content per unit mass,22,2,10,13,1,0,review_submission_csv:1442,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
6aca1265915cefafd30d410ad711b13c81304602e2b934570654ff74dfdf4fdd,raw,Asclepias syriaca,Leaf nitrogen content per unit mass,12,2,10,5,1,0,review_submission_csv:1370,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
b0f3d90b6652f374e0d2a61e70ef8b1d449e0cf98f63ec43b9f9dbd201d644f0,raw,Avena barbata,Leaf nitrogen content per unit mass,22,1,8,3,4,0,review_submission_csv:1170,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
917a8bcc850901e15a1e25288d95951b71a4e226587d225a3490b286467214a1,raw,Baccharis pilularis,Leaf nitrogen content per unit mass,26,2,8,2,5,0,review_submission_csv:1132,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
90471b0401c596317a9f89e366f9d3d9ccb737952f872b0f7cb5c7d87e47fa1d,raw,Bartsia alpina,Leaf nitrogen content per unit mass,58,1,15,19,7,0,review_submission_csv:1201,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
ff1589bde462de92f5134e42630637de764ff67444e1645d2eab039083068eda,raw,Berberis vulgaris,Leaf nitrogen content per unit mass,75,1,9,58,17,0,review_submission_csv:954,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
a30050ecae86ca9181a50aedabbf802955b20252ab64731c74cf0a0d311727cc,raw,Betula nana,Leaf nitrogen content per unit mass,90,1,21,30,16,0,review_submission_csv:1071,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
8a58de034a4f9579909849e30c6db357ef545828eb022ab7093c5076b7402d0f,raw,Betula pendula,Leaf nitrogen content per unit mass,431,2,50,71,71,0,review_submission_csv:950,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
de2a0ca38cd9c80a00e6bc2ae75ac1bf2e8a2619090dcef61c86f96161b3fda4,raw,Bistorta vivipara,Leaf nitrogen content per unit mass,511,1,64,21,27,0,review_submission_csv:1325,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
7dc44959d80e84bc246b84344d660522037bbfb92c6a8cd23112a494736c90ad,raw,Bouteloua curtipendula,Leaf nitrogen content per unit mass,14,2,9,1,3,0,review_submission_csv:1161,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
4b6b1aed8197246fc988df29d1d53ec28249bd309bfec60ae6d4ec74e7777d22,raw,Brachypodium phoenicoides,Leaf nitrogen content per unit mass,15,2,14,4,1,0,review_submission_csv:1392,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
325fe9e82bbaf8ef04c2ab6f530c7d08821d9a42481565ea9064d91a17dde836,raw,Briza media,Leaf nitrogen content per unit mass,22,1,13,2,4,0,review_submission_csv:1171,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
7a44d7d6d7fb11164fd2c47579911ff917eb11e7b03296fd0e7f5af0b12cfda3,raw,Bromus hordeaceus,Leaf nitrogen content per unit mass,31,1,10,8,4,0,review_submission_csv:1254,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
8fa5f303bdbd7ae612a6da2e32c27aa5e4927fbf24952097d013b7a6273406e0,raw,Buxus sempervirens,Leaf nitrogen content per unit mass,19,2,11,5,5,0,review_submission_csv:1072,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
aaa2748b792b4727ccb31a8cb1159273c89fb5feb3ce4cdabe1c7586bdfe8fbc,raw,Calamagrostis epigejos,Leaf nitrogen content per unit mass,22,1,20,7,1,0,review_submission_csv:1443,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
c7f92c16c41fc8694fd122502ce8c6d9f3c9cb2420209072e524a8e863f40965,raw,Calamagrostis lapponica,Leaf nitrogen content per unit mass,56,1,14,17,1,0,review_submission_csv:1419,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
e83ca1a750c8742fc26cef90f2d2e87f5f198ee3692fdc921e303ce27d460996,raw,Calamovilfa longifolia,Leaf nitrogen content per unit mass,12,2,5,2,2,0,review_submission_csv:1263,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
350b3ee211789782dc5e615d54eb5b025553cfed8926b33f6c98b510d68635a3,raw,Calluna vulgaris,Leaf nitrogen content per unit mass,109,1,30,9,12,0,review_submission_csv:1192,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
0e0d3a097f8c2d42eb60d87143969a6cf33d3dfe16050bd4eff9f3958b203a0a,raw,Carex flacca,Leaf nitrogen content per unit mass,31,1,20,5,7,0,review_submission_csv:1074,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
629a2174d5fb36543fa2404590a4ed46b120bfe5dff5e723b9873b5e53c8756f,raw,Carex hirta,Leaf nitrogen content per unit mass,17,1,9,2,2,0,review_submission_csv:1321,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
512838362f76472d68ed6380ad1cc924700a03cb13a814a788127eb3dc0d63fa,raw,Carya glabra,Leaf nitrogen content per unit mass,71,2,26,20,2,0,review_submission_csv:1446,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
8586ba1eab74311dae1a66ffde552d6c59fb36204079663a574129855b57ffc6,raw,Carya ovata,Leaf nitrogen content per unit mass,47,2,20,3,3,0,review_submission_csv:1347,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
6ecdb46dee6d229043ae6cc1a4b87b231bd2b4fffd942800c02a650905cf6298,raw,Cassiope tetragona,Leaf nitrogen content per unit mass,77,1,12,3,2,0,review_submission_csv:1433,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
ce01e7e0c44e62167eaea9a98deb2ea1c0d78106cdbaef008c3a0cc6172cf10c,raw,Castanea dentata,Leaf nitrogen content per unit mass,41,2,34,2,10,0,review_submission_csv:984,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
bc2e14d728a1ef68fd3a8330bc875b15b0f6aa247b32f2e50df562d688e77a0f,raw,Castanea sativa,Leaf nitrogen content per unit mass,83,1,56,5,11,0,review_submission_csv:1155,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
7a671aba832d5b630e4ffa05437924ee8fc3960a3d64f7fce09878b81a23cd62,raw,Ceanothus cuneatus,Leaf nitrogen content per unit mass,11,2,8,2,2,0,review_submission_csv:1248,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
f1a4e767bc36ba1f439f7dcc69c70ae23c3c76a2c73a44ee86ca551646a56636,raw,Centaurea jacea,Leaf nitrogen content per unit mass,61,2,36,21,2,0,review_submission_csv:1429,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
