analysis_id,tier_id,continent_id,resolution_id,scale_id,store_path,target_suffix,n_iter,n_sampling,n_early_stopping,is_temporal,target_name,n_locations,n_samples,n_taxa,cv_strategy,cv_feasibility_status,effective_folds,current_complexity_available,target_error_count,preparation_status,preparation_reason_code,preparation_observed_count,preparation_required_count,preparation_error_target,preparation_error
modern_spatial,local,europe,functional_type,eu_r005_l014,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r005_l014/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,1893,1893,5,spatially_stratified_group_kfold,grouped_kfold_feasible,5,TRUE,2451,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r005_l015,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r005_l015/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,588,588,3,leave_one_location_out,leave_one_location_out_required,588,TRUE,1525,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r005_l016,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r005_l016/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,9,9,0,none,full_model_infeasible,NA,TRUE,556,prepared,no_taxa_after_minimum_core_count,0,NA,data_community_filtered_cores_genus,No taxa remain after filtering. The minimum_core_count is too high.
modern_spatial,local,europe,functional_type,eu_r006_l001,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r006_l001/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,523,expected_infeasible,no_abiotic_variation,0,NA,list_abiotic_collinearity,✖ No columns with non-zero variance remain after removing constant   columns. ℹ All 7 predictor column(s) have zero variance.
modern_spatial,local,europe,functional_type,eu_r006_l002,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r006_l002/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: eu_r006_l002 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [0, 5]  y_lim: [65, 70]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,europe,functional_type,eu_r006_l003,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r006_l003/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,490,490,3,spatially_stratified_group_kfold,grouped_kfold_feasible,5,TRUE,875,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r006_l004,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r006_l004/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: eu_r006_l004 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [5, 10]  y_lim: [65, 70]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,europe,functional_type,eu_r006_l005,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r006_l005/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,217,217,3,spatially_stratified_group_kfold,grouped_kfold_feasible,5,TRUE,795,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r006_l006,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r006_l006/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,78,78,1,none,full_model_infeasible,NA,TRUE,663,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r006_l007,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r006_l007/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,27,27,0,none,full_model_infeasible,NA,TRUE,647,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r006_l008,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r006_l008/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,157,157,3,spatially_stratified_group_kfold,grouped_kfold_feasible,5,TRUE,742,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r007_l001,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r007_l001/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,354,354,4,leave_one_location_out,leave_one_location_out_required,354,TRUE,1924,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r007_l002,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r007_l002/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,80,80,2,none,full_model_infeasible,NA,TRUE,1034,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r007_l003,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r007_l003/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,12,12,1,none,full_model_infeasible,NA,TRUE,596,prepared,no_taxa_after_minimum_core_count,0,NA,data_community_filtered_cores_genus,No taxa remain after filtering. The minimum_core_count is too high.
modern_spatial,local,europe,functional_type,eu_r007_l004,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r007_l004/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,insufficient_cores,2,5,flag_available_core_count_validated,Not enough cores in this spatial window. ℹ Found 2 core(s); at least 5 required. ℹ Adjust the minimum core count in the configuration or choose a larger spatial   window.
modern_spatial,local,europe,functional_type,eu_r008_l001,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l001/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,704,704,4,leave_one_location_out,leave_one_location_out_required,704,TRUE,2805,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r008_l002,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l002/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,819,819,5,spatially_stratified_group_kfold,grouped_kfold_feasible,5,TRUE,2048,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r008_l003,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l003/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,162,162,4,leave_one_location_out,leave_one_location_out_required,162,TRUE,1266,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r008_l004,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l004/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,156,156,3,leave_one_location_out,leave_one_location_out_required,156,TRUE,1022,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r008_l005,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l005/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,168,168,3,none,tier_pooled_regularization_required,NA,TRUE,1690,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r008_l006,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l006/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,138,138,2,none,full_model_infeasible,NA,TRUE,1491,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r008_l007,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l007/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,19,19,1,none,full_model_infeasible,NA,TRUE,705,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r008_l008,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l008/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,287,287,3,none,tier_pooled_regularization_required,NA,TRUE,998,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r008_l009,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l009/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,7,7,1,none,full_model_infeasible,NA,TRUE,609,prepared,no_taxa_after_minimum_core_count,0,NA,data_community_filtered_cores_genus,No taxa remain after filtering. The minimum_core_count is too high.
modern_spatial,local,europe,functional_type,eu_r008_l010,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l010/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,96,96,1,none,full_model_infeasible,NA,TRUE,1142,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r008_l011,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l011/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,102,102,1,none,full_model_infeasible,NA,TRUE,997,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r008_l012,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l012/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,6,6,0,none,full_model_infeasible,NA,TRUE,557,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r008_l013,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l013/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,762,expected_infeasible,no_taxa_after_minimum_core_count,0,NA,data_community_filtered_cores_genus,No taxa remain after filtering. The minimum_core_count is too high.
modern_spatial,local,europe,functional_type,eu_r008_l014,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l014/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,35,35,1,none,full_model_infeasible,NA,TRUE,884,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r008_l015,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l015/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: eu_r008_l015 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [35, 40]  y_lim: [50, 55]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,europe,functional_type,eu_r008_l016,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r008_l016/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,557,expected_infeasible,no_taxa_after_minimum_core_count,0,NA,data_community_filtered_cores_genus,No taxa remain after filtering. The minimum_core_count is too high.
modern_spatial,local,europe,functional_type,eu_r009_l001,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r009_l001/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,86,86,0,none,full_model_infeasible,NA,TRUE,641,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r009_l002,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r009_l002/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,432,432,4,spatially_stratified_group_kfold,grouped_kfold_feasible,5,TRUE,791,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r009_l003,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r009_l003/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,17,17,0,none,full_model_infeasible,NA,TRUE,572,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r009_l004,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r009_l004/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,225,225,2,none,full_model_infeasible,NA,TRUE,725,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r009_l005,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r009_l005/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,22,22,0,none,full_model_infeasible,NA,TRUE,615,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r009_l006,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r009_l006/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,59,59,3,none,tier_pooled_regularization_required,NA,TRUE,718,prepared,NA,NA,NA,NA,NA
modern_spatial,local,europe,functional_type,eu_r009_l007,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r009_l007/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,insufficient_cores,3,5,flag_available_core_count_validated,Not enough cores in this spatial window. ℹ Found 3 core(s); at least 5 required. ℹ Adjust the minimum core count in the configuration or choose a larger spatial   window.
modern_spatial,local,europe,functional_type,eu_r009_l008,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/eu_r009_l008/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,insufficient_cores,3,5,flag_available_core_count_validated,Not enough cores in this spatial window. ℹ Found 3 core(s); at least 5 required. ℹ Adjust the minimum core count in the configuration or choose a larger spatial   window.
modern_spatial,local,america,functional_type,am_r001_l001,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r001_l001/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r001_l001 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-130, -125]  y_lim: [30, 35]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,america,functional_type,am_r001_l002,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r001_l002/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r001_l002 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-130, -125]  y_lim: [35, 40]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,america,functional_type,am_r001_l003,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r001_l003/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r001_l003 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-125, -120]  y_lim: [30, 35]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,america,functional_type,am_r001_l004,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r001_l004/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,515,expected_infeasible,no_abiotic_variation,0,NA,list_abiotic_collinearity,✖ No columns with non-zero variance remain after removing constant   columns. ℹ All 7 predictor column(s) have zero variance.
modern_spatial,local,america,functional_type,am_r002_l001,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r002_l001/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r002_l001 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-130, -125]  y_lim: [40, 45]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,america,functional_type,am_r002_l002,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r002_l002/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r002_l002 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-130, -125]  y_lim: [45, 50]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,america,functional_type,am_r002_l003,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r002_l003/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,24,24,1,none,full_model_infeasible,NA,TRUE,615,prepared,NA,NA,NA,NA,NA
modern_spatial,local,america,functional_type,am_r002_l004,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r002_l004/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r002_l004 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-130, -125]  y_lim: [55, 60]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,america,functional_type,am_r002_l005,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r002_l005/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,48,48,1,none,full_model_infeasible,NA,TRUE,630,prepared,NA,NA,NA,NA,NA
modern_spatial,local,america,functional_type,am_r002_l006,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r002_l006/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,333,333,2,none,full_model_infeasible,NA,TRUE,1033,prepared,NA,NA,NA,NA,NA
modern_spatial,local,america,functional_type,am_r002_l007,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r002_l007/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r002_l007 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-125, -120]  y_lim: [50, 55]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,america,functional_type,am_r002_l008,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r002_l008/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r002_l008 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-125, -120]  y_lim: [55, 60]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,america,functional_type,am_r003_l001,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r003_l001/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r003_l001 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-130, -125]  y_lim: [60, 65]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,america,functional_type,am_r003_l002,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r003_l002/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r003_l002 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-130, -125]  y_lim: [65, 70]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,america,functional_type,am_r003_l003,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r003_l003/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r003_l003 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-125, -120]  y_lim: [60, 65]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,america,functional_type,am_r003_l004,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r003_l004/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r003_l004 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-125, -120]  y_lim: [65, 70]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
modern_spatial,local,america,functional_type,am_r004_l001,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r004_l001/pipeline_modern_spatial_resolution,ft_modern,500,200,NA,FALSE,data_cross_validation_feasibility_ft_modern,NA,NA,NA,NA,NA,NA,FALSE,504,expected_infeasible,no_spatial_records,0,NA,data_vegvault_extracted,"Failed to extract VegVault data for this spatial unit. ℹ scale_id: am_r004_l001 ℹ dataset_type: vegetation_plot, gridpoints ℹ abiotic variables: bio1, bio4, bio6, bio12, bio15, bio18, bio19 ℹ x_lim: [-120, -115]  y_lim: [30, 35]  age_lim: [0, 0] ✖ The upstream backend returned an empty/opaque error message. Caused by error in `stop_quietly()`:"
