candidate_id,trait_domain_name,low_dataset_id,low_dataset_name,low_trait_name,low_source_median,high_dataset_id,high_dataset_name,high_trait_name,high_source_median,source_median_ratio,unit_factor,unit_factor_relative_error
2e08e93d16d16626c90eec3576bb243725620a6fc5137a5f849da11a50da5a29,Plant heigh,113835,try_21187,Plant height vegetative,1.25,110619,try_17971,Plant height vegetative,11.5,9.2,10,0.08000000000000007
2e2c8ed79a0847bb15e36d6c98b56ce1f07270a47e0029f588f80f4986912068,Plant heigh,107885,try_15237,Plant height vegetative,0.25,112276,try_19628,Plant height vegetative,300,1200,1000,0.19999999999999996
2eda0c9279280516892c2b3c450c829da76e083ac99cfd82d9c712e52ac519a5,Leaf Area,120325,try_27677,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",93,110677,try_18029,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",1125,12.096774193548388,10,0.20967741935483875
2fc294e74ae0036957a28ef96a40c4b03f4f0ad1a040a72d60171e5ae33999d7,Plant heigh,102518,try_9870,Plant height vegetative,0.47,112286,try_19638,Plant height vegetative,40,85.1063829787234,100,0.14893617021276595
2fd6bea3017e4b4589e774dc05922695eeb6ca5206c8e7e430779635467c3d84,Plant heigh,112656,try_20008,Plant height vegetative,49,110152,try_17504,Plant height vegetative,500,10.204081632653061,10,0.020408163265306145
3021defdc186dcae2cbd3fb70ea582b41ddd4a9c209d0ff88e29e669c9e26a6c,Plant heigh,102717,try_10069,Plant height vegetative,2,111614,try_18966,Plant height vegetative,20,10,10,0
3037dcf7304a6b10470f378161e30b75e1b9db50b0a70078eded22f43473f575,Leaf mass per area,98089,try_5441,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.008895467362476914,114838,try_22190,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.10275380189066996,11.551253880612126,10,0.15512538806121268
30536610cd81b6e5617fc6e0433fb67f732877c6f11f9923ab95a05de09902f5,Leaf nitrogen content per unit mass,102049,try_9401,Leaf nitrogen (N) content per leaf dry mass,2.01,100703,try_8055,Leaf nitrogen (N) content per leaf dry mass,22.9666666666667,11.426202321724729,10,0.14262023217247277
3073c29182686ef387c5212c135eef12a19be278ae2c1a23183983be65b8658f,Leaf mass per area,104023,try_11375,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0052600000000294555,120886,try_28238,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",5.49568716272487,1044.8074453791055,1000,0.044807445379105415
30cf8817bba9e5e4903935c594ea687185c7005796af13a7af6b34b0825cc952,Leaf mass per area,124270,try_31622,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0038249597976359254,113765,try_21117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.31070249885324525,81.23026522926585,100,0.18769734770734148
30f4c3188472e72be40ade68fa63095f02ce16c7a706b2a4ef36f9e21e6005e0,Leaf mass per area,124215,try_31567,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.008088235293879758,125352,bien_traits_362,leaf mass per area,0.0808823529649654,10.000000003235295,10,3.235294254722021e-10
31cd2aab88105202b660feefe2acc1d52d7b2e61d40f630efb7e4652f9a48002,Plant heigh,150117,bien_traits_25127,whole plant height,3.9624,211581,bien_traits_86591,whole plant height,35.5092,8.961538461538462,10,0.10384615384615381
31f20a901febf756d79983f84df60f202ebd7d372d07c85e9fe8ff1db451c8e9,Leaf nitrogen content per unit mass,107638,try_14990,Leaf nitrogen (N) content per leaf dry mass,1.3702,102471,try_9823,Leaf nitrogen (N) content per leaf dry mass,16.8,12.260983797985695,10,0.2260983797985694
32c48a8023b309d303790e5ec9e60b78a68b508c9ac2c951e35be6390ac94b1d,Leaf Area,115845,try_23197,"Leaf area (in case of compound leaves: leaf, petiole included)",63.724999999999994,120046,try_27398,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",6075,95.33150255001962,100,0.0466849744998038
33246691abad73cd776d81228a17699e4efaf27d71c5f3443d3652c34461ba04,Plant heigh,112625,try_19977,Plant height vegetative,10.95,111614,try_18966,Plant height vegetative,100,9.132420091324201,10,0.08675799086757985
33368f7be3755efe3262dcbb9a3bb8b0b3873dfd0fedf6366bc7c81267101ff3,Leaf Area,111620,try_18972,"Leaf area (in case of compound leaves: leaf, petiole included)",8.7,119689,try_27041,"Leaf area (in case of compound leaves: leaf, petiole included)",9880.05,1135.6379310344828,1000,0.13563793103448285
33cc60c29e84c1993731d8c5d5041270f113d775842483d932b8641b0e745377,Plant heigh,319021,bien_traits_194031,whole plant height,0.264,110152,try_17504,Plant height vegetative,200,757.5757575757575,1000,0.24242424242424254
34100df6c638579a54b1ae0ad2e4820975469934c8bd660afedca5a96a69aecc,Leaf Area,102753,try_10105,"Leaf area (in case of compound leaves: leaf, petiole excluded)",29.338,120096,try_27448,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",3500.3166666666702,119.30999613697833,100,0.19309996136978325
3457241dcdbb79c8f5d4377025276ad5e875b24975dfd0eb93fafdc5103dfc81,Plant heigh,259114,bien_traits_134124,whole plant height,2.4384,131357,bien_traits_6367,whole plant height,25.6032,10.5,10,0.050000000000000044
34601d1a46525b2c6b0a96005a6d56df95cf58fdb6819951c80fa1e2d7b5212d,Plant heigh,112699,try_20051,Plant height vegetative,1.6,103969,try_11321,Plant height vegetative,190,118.75,100,0.1875
34f604474c4eb4ea15e83f9ba577d13b556b19cfc41c4c0d583847ff05982e29,Leaf Area,98089,try_5441,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",0.0442342657342657,114838,try_22190,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",4,90.42763417911635,100,0.09572365820883644
36be44c1cefbea817a5f30b8a67d58caa6cefc9e8f5aaa3563f740e8b36ac03b,Leaf mass per area,121481,try_28833,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.003121768143205107,107819,try_15171,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.2857142857142857,91.52322421387258,100,0.08476775786127422
37853502225a214107656f224375a0a12ae88a2bfc35ea644ab5c0ef62e1952d,Plant heigh,131309,bien_traits_6319,whole plant height,3.9624,97907,try_5259,Plant height vegetative,30,7.571168988491823,10,0.24288310115081768
37ba843683898acb34aec0ee54e5fb8819552f3ec0cc60b9b9a4d3bd4f5eb4dc,Leaf mass per area,108711,try_16063,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.004015548262558351,110652,try_18004,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.047687172150691466,11.875631677829576,10,0.18756316778295767
38786cf27398dde8e57010bb634b66009c777ada7f3d11beb32354aa6f55e5ee,Leaf nitrogen content per unit mass,102926,try_10278,Leaf nitrogen (N) content per leaf dry mass,0.2,100837,try_8189,Leaf nitrogen (N) content per leaf dry mass,2.4074999999999998,12.037499999999998,10,0.20374999999999988
38eca211f539a6a160e31b9d42b833475558ef1397fa97f159795e09560f04e1,Leaf Area,116488,try_23840,"Leaf area (in case of compound leaves: leaf, petiole excluded)",0.69,120046,try_27398,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",75,108.69565217391305,100,0.08695652173913038
39d60d74e35f9541c8482b947bc4d23eb711642cbfd34412195713bf899945cf,Leaf mass per area,124621,try_31973,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.003376354559402917,112504,try_19856,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.03376354559388155,9.999999999956277,10,4.3722803155787915e-12
39de09434c0bcc44bf6a81966d3f7082fa5675b58c2aaa4282c90bc761296ade,Plant heigh,102523,try_9875,Plant height vegetative,0.14500000000000002,115881,try_23233,Plant height vegetative,133,917.2413793103448,1000,0.08275862068965523
39f8be44dc8d1b79b272b1d4dd0e7138abde326c98bb5ec3bfa244708c77908a,Leaf Area,120879,try_28231,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",316.1,100686,try_8038,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",3447.4092,10.90607149636191,10,0.0906071496361911
3a03b8abb83b6d279b1a3fb004cd9b09357192e86944d5b98c5b0d0c3ed91856,Plant heigh,173315,bien_traits_48325,whole plant height,3.6576,132176,bien_traits_7186,whole plant height,28.3464,7.75,10,0.22499999999999998
3a1baed46820761643d7d45768594b658b79bcb829e3c8a8f0f47d58dfe06bde,Plant heigh,193126,bien_traits_68136,whole plant height,2.4384,175617,bien_traits_50627,whole plant height,26.2128,10.75,10,0.07499999999999996
3a2c1895cbd9292b83753ebe0af5e365f23e2184d39f621716bc53175530b3e7,Plant heigh,114935,try_22287,Plant height vegetative,2.55,112280,try_19632,Plant height vegetative,20,7.843137254901961,10,0.21568627450980382
3a4ab37caa1c7f7f86df12f042fa62a56694e9ac967855f0c655b2983bd8b8b3,Plant heigh,110837,try_18189,Plant height vegetative,0.325,111614,try_18966,Plant height vegetative,30,92.3076923076923,100,0.07692307692307698
3aeac400f205c67bbce7728544d6210d7696a31ccb82fe1ba0a81d1cc983db2d,Leaf mass per area,107293,try_14645,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.005249999999894999,119683,try_27035,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.053491343815862735,10.188827393701441,10,0.018882739370144064
3b5443a1f71876a263af4ba24b78a7a6431a0c83ea4510eec55c4b24239a64b9,Plant heigh,110843,try_18195,Plant height vegetative,0.5625,110152,try_17504,Plant height vegetative,60,106.66666666666667,100,0.06666666666666665
3da1754e393d4bc5e091d6d5d355d07f810fe89563b21fd3b7e36ca3baa85f56,Leaf nitrogen content per unit mass,108613,try_15965,Leaf nitrogen (N) content per leaf dry mass,1.06,102470,try_9822,Leaf nitrogen (N) content per leaf dry mass,11.5,10.849056603773585,10,0.08490566037735858
3e3a240aa74b4448db3088e71ed9f2952409ad9cc4f7cf0535519ed82a7a2265,Plant heigh,92747,try_99,Plant height vegetative,0.08,100684,try_8036,Plant height vegetative,61.4,767.5,1000,0.23250000000000004
3e3a5f5c2e6e35607b289db4d7dabd385a7c46f22b19b633ad78019170016719,Plant heigh,113435,try_20787,Plant height vegetative,0.325,298079,bien_traits_173089,whole plant height,28.0416,86.28184615384615,100,0.13718153846153858
3eac5fdda9d79d20b1c4922f3811a3b81c5a4b3507fb66056a1d42f24abc3a39,Leaf mass per area,123304,try_30656,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.005204890515128014,125066,bien_traits_76,leaf mass per area,0.05154457974445506,9.903105472562917,10,0.00968945274370836
3eaf7ec6fb2a423af0acfec82bcd64c480cf9ce7f2e6da9bfb41a495323664b0,Leaf Area,102764,try_10116,"Leaf area (in case of compound leaves: leaf, petiole excluded)",1.5670000000000002,120588,try_27940,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",1318.65,841.5124441608168,1000,0.15848755583918317
3f12e2a79b6e986c126ca626ff386182f79f930b1771d39b3dcfa92a418b8f76,Leaf nitrogen content per unit mass,102969,try_10321,Leaf nitrogen (N) content per leaf dry mass,1.28,102474,try_9826,Leaf nitrogen (N) content per leaf dry mass,14.3,11.171875,10,0.1171875
3f131918a8a0354875bcd20dbb4ad59151ff0132f55f2d4ebb9693c64a5f8889,Leaf nitrogen content per unit mass,103383,try_10735,Leaf nitrogen (N) content per leaf dry mass,1.025,125785,bien_traits_795,leaf nitrogen content per leaf dry mass,10.25,10,10,0
3f9996ed9b440f92b60d988a05c32a9b76e8eea67e6eff2ecb4e8ec65474d633,Plant heigh,130625,bien_traits_5635,whole plant height,1.2192,110152,try_17504,Plant height vegetative,1250,1025.262467191601,1000,0.02526246719160108
3ff00dab45eb994db7d1d6cd75c6c00f99048c9b521eaa0aa4c890bb44e6c5ca,Leaf Area,120884,try_28236,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",429.6507811,100686,try_8038,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",3904.706364,9.088093250995838,10,0.09119067490041621
408719855356108f651b15fa763762525556110700144e35ba81350c59a72440,Leaf mass per area,124216,try_31568,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.006142506142883446,125483,bien_traits_493,leaf mass per area,0.06142506142506142,9.999999999385748,10,6.142519826113357e-11
40e2f7a0ae361c430a08f9321e97de91a73c13918211c0b3ea175c1023f8b65c,Leaf mass per area,124473,try_31825,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0050943549427405685,102438,try_9790,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.055423063642858206,10.87930940537149,10,0.08793094053714912
41714acbf7882e3f4d666d2c9abf452db1e90082882d4f3ed10940f5f605ed74,Plant heigh,92780,try_132,Plant height vegetative,0.21,103972,try_11324,Plant height vegetative,200,952.3809523809524,1000,0.04761904761904756
41a78fbde1d8e5ccea10c039f13863ecf62b8c4e1613690d49a44c0162793b13,Leaf Area,102755,try_10107,"Leaf area (in case of compound leaves: leaf, petiole excluded)",2.630166666666665,120538,try_27890,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",258.3,98.20670426462208,100,0.0179329573537792
4251da0fcdf97907fd3368586d3ecf8ecec88d6bd5eff6aeefc8d049d92f2e23,Leaf nitrogen content per unit mass,107538,try_14890,Leaf nitrogen (N) content per leaf dry mass,0.231,125087,bien_traits_97,leaf nitrogen content per leaf dry mass,27.4,118.6147186147186,100,0.18614718614718595
4253d50cb90d40acf8d7b01f09c6ab45f82356580e924928feaf560c83be7229,Leaf mass per area,107515,try_14867,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0078009258832808645,120890,try_28242,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.08787346221441124,11.264491360281193,10,0.12644913602811925
4363374ac4bc1fc0eda8670aee2dbab8577359bd2ed24e03c9481e046c54de60,Leaf mass per area,104482,try_11834,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.002350000000019975,125520,bien_traits_530,leaf mass per area,0.02350010575047588,10.0000450001175,10,4.5000117501192705e-6
43a2b449114eef497905ccee53ee1b880854c3395e5144f3eda68aa3f462ac91,Leaf Area,120325,try_27677,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",13.819999999999999,120483,try_27835,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",136.2,9.855282199710565,10,0.014471780028943448
43f98070d2490d1b90e5aefb04d3f5531274b6c0efc676a0a6e8cc1887ecd970,Leaf mass per area,123376,try_30728,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.004564125969876769,114908,try_22260,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.05181347150259067,11.352331606217616,10,0.1352331606217616
443e6abfc62da3c9a1cbb3c1f67b2ce1711e834ce9555356d4932ee9739c88b0,Leaf mass per area,97829,try_5181,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",2.325710599540287e-4,92771,try_123,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.22220379736340262,955.4232474467145,1000,0.044576752553285526
44c83b12b8d80e1a3bf0860fd37a78776e00e9191b58bd6c95006ed6e3b47420,Leaf nitrogen content per unit mass,101575,try_8927,Leaf nitrogen (N) content per leaf dry mass,3.83,100703,try_8055,Leaf nitrogen (N) content per leaf dry mass,39.2666666666667,10.252393385552663,10,0.025239338555266277
44cde0965e4fb792bf7a2ea4c88877ca0b2dfc3e4bcc57d4330d1f5063c6b341,Leaf nitrogen content per unit mass,99613,try_6965,Leaf nitrogen (N) content per leaf dry mass,0.019272,102470,try_9822,Leaf nitrogen (N) content per leaf dry mass,17.3,897.6753839767538,1000,0.10232461602324627
44d21debd8fde8ab021459a884a7f9e2d0857e577c59c48eed81f2e988b28999,Leaf mass per area,112516,try_19868,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.010500000000000004,119684,try_27036,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.08605858352903885,8.196055574194173,10,0.1803944425805828
44f836f31ec3c71e0dee72a314fc189a594fc0a0b426c4dcb49235b7e88be875,Leaf mass per area,120681,try_28033,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0018851185418782726,108551,try_15903,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.02158894645941278,11.452301794189683,10,0.14523017941896832
4555bc0361b71e8d834bba008a227e9802030d6f65d5ff02382aaaf899d4eefb,Leaf Area,103953,try_11305,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",12.44,103965,try_11317,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",14771.505000000001,1187.4200160771707,1000,0.18742001607717063
458eb92516f0fbc3b0bea506617f9281507166407e891f486a3328100063e080,Plant heigh,127612,bien_traits_2622,whole plant height,2.7432,110224,try_17576,Plant height vegetative,3048,1111.111111111111,1000,0.11111111111111116
4595a0781c13a7a004955a394c8033ba95b7a2eb049d7119921a4deec3699dca,Leaf Area,112658,try_20010,"Leaf area (in case of compound leaves: leaf, petiole included)",64.535,120046,try_27398,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",6075,94.13496552258465,100,0.05865034477415354
465e9ac0a6fc89c5a4f7304d772526b2c997a7d996c4ccea4a174059f6fba768,Leaf mass per area,103052,try_10404,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.007470073104111611,113765,try_21117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.06897845210027394,9.233972832515848,10,0.07660271674841523
46a5b9f96ef9436f8ad3c7fd5f2151883c190235a615cc194340857fa318580d,Leaf Area,112084,try_19436,"Leaf area (in case of compound leaves: leaf, petiole included)",20.289828371875,120325,try_27677,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",1559,76.83652968504295,100,0.23163470314957058
486e3c9739c0e14374e362588a4772548b4bc456f040bcdb19c62b74853517c2,Leaf nitrogen content per unit mass,100781,try_8133,Leaf nitrogen (N) content per leaf dry mass,1.4849999999999999,102474,try_9826,Leaf nitrogen (N) content per leaf dry mass,16.4,11.043771043771043,10,0.10437710437710424
4897bf48e7c62cebfcf092b7e194deeddcec0aa9c374e721487dda426ebcf4a1,Leaf nitrogen content per unit mass,104741,try_12093,Leaf nitrogen (N) content per leaf dry mass,1.129,102439,try_9791,Leaf nitrogen (N) content per leaf dry mass,11.29,10,10,0
48a0d6bf90e0134ee07c63458232ebf0fb99add797086aef454be7942fd8788d,Leaf mass per area,104622,try_11974,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.004673451388707931,112647,try_19999,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.048638132295719845,10.407326031728946,10,0.04073260317289451
48d0c410d6c1abe24e7c2e0cc4274ef5984865d853bfbd6d878141a364a4f21e,Leaf mass per area,123474,try_30826,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.002893435895637595,120550,try_27902,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.032658393207054215,11.28706298843287,10,0.128706298843287
49365b326b893cc0f165d8e9f3e5bd9bc953a81e2ebdf2e47bc714feb5bf5aca,Leaf nitrogen content per unit mass,107293,try_14645,Leaf nitrogen (N) content per leaf dry mass,1.613,102530,try_9882,Leaf nitrogen (N) content per leaf dry mass,16.13,10,10,0
49f609f9472003b3a6ab018ced0108d83b0fe1e4afe9f19486cda11d61a12eda,Leaf Area,119638,try_26990,"Leaf area (in case of compound leaves: leaf, petiole included)",0.8271,120136,try_27488,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",849,1026.4780558578166,1000,0.026478055857816596
4a8ea7175a0773a11e62099125982cb0c13aeb573c2b503c8334b7df9a007ccd,Leaf mass per area,110516,try_17868,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.007472744859438282,110846,try_18198,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.09104402016796669,12.183477675271568,10,0.2183477675271568
4b252f1bfdc7ac3b620bf275b02b121ceb07020c922b06e8d2da89cacc16da7e,Leaf Area,121099,try_28451,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",1.975,120091,try_27443,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",152.587238349193,77.25936118946481,100,0.22740638810535185
4b4ea5046b187c53a195d8b4c449d2950c4564a5d04e09a80b11cca0c8163e9a,Plant heigh,92743,try_95,Plant height vegetative,0.17,112276,try_19628,Plant height vegetative,150,882.3529411764705,1000,0.11764705882352955
4be87901c4fe0f17c8011a3c1efc87db17ab998e823a7a5be1255a30741eef62,Leaf mass per area,123410,try_30762,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.005434782608695652,119684,try_27036,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.06048180607780883,11.128652318316824,10,0.11286523183168251
4c25df81b061037fab2e367b5d416eeb3e68df2df8211d3c3f152c3bc1915b0f,Leaf nitrogen content per unit mass,102928,try_10280,Leaf nitrogen (N) content per leaf dry mass,1.4449999999999998,92764,try_116,Leaf nitrogen (N) content per leaf dry mass,16.1715861971633,11.191409132984985,10,0.11914091329849841
4d1dfe40f8a26a450ccac3c847eb39d71d6235885c700c7c5beb5b82faaeccc0,Leaf mass per area,104630,try_11982,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.00334235769912096,120886,try_28238,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",2.870950515837073,858.9596848332939,1000,0.14104031516670612
4d8a341bdd50d9f11b337b192d5fcc143b77a4f6fb2b3bc98dbe6b1f3fc732b8,Leaf mass per area,104631,try_11983,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.00267379679144385,120883,try_28235,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",3.3195944172654497,1241.5283120572783,1000,0.2415283120572782
4e0af7241290f646af12be4fe3449e881ac03e18fa19ea29eb4d0696ffd50432,Leaf nitrogen content per unit mass,100856,try_8208,Leaf nitrogen (N) content per leaf dry mass,2.4,125520,bien_traits_530,leaf nitrogen content per leaf dry mass,25.90515,10.7938125,10,0.07938124999999996
4ed87333df8dcea28466c38d5eaa6f1d82adb22a7fd57953ad51b80d80a8223f,Leaf mass per area,107375,try_14727,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.005562429116350353,124859,try_32211,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.066600066600066593,11.973198256909122,10,0.1973198256909121
4f3bcbc251533a1de7fcb50a953e34958b17d8dcc4f69f506e4955b78a63e4b1,Plant heigh,114847,try_22199,Plant height vegetative,0.24167,125066,bien_traits_76,whole plant height,23.299999999999997,96.4124632763686,100,0.035875367236314015
4f629132b5e86d63c6f1cbf6ae8edd245679f788282512d51acd6cb24b311e97,Leaf mass per area,107515,try_14867,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.008433181633936618,113765,try_21117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.07806728154588055,9.2571564250109315,10,0.07428435749890683
5011096eba17c56e6d2a3fa0f020fbed7f89947d4310c55c6aa0bd355ef34651,Leaf Area,103225,try_10577,"Leaf area (in case of compound leaves: leaf, petiole included)",2.378125,120040,try_27392,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",237.753222836096,99.97507399152526,100,2.492600847473492e-4
50110fb4e528d2b17eb984b9bcb21a1ac6f882014620a2c22a8b7d15d283f72b,Leaf Area,115478,try_22830,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",5.99,120889,try_28241,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",49.9302261,8.335597011686144,10,0.16644029883138567
5069f0895fd4d9f8218f52970974c2f1d1624b5cc9ac43f02f021fc507b48e9b,Leaf mass per area,124217,try_31569,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.004713804714090399,125507,bien_traits_517,leaf mass per area,0.04713804714756998,10.000000001414142,10,1.4141421367241946e-10
50e4aa0ed6a07ff10931a9510705b49918befc02d32faba16274303e835fa8d7,Plant heigh,114834,try_22186,Plant height vegetative,0.17125,112446,try_19798,Plant height vegetative,20,116.7883211678832,100,0.16788321167883202
50f1e0516895e4a2daa1971e72d7f2d72ede43e53c135932eb61a03fbffa4360,Leaf mass per area,103052,try_10404,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.005792942388535419,113765,try_21117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.06495468276768193,11.212727213761205,10,0.12127272137612044
513adddc9ec78d283d6a0064446797abb0c1f07ca27b77277355f662460c9341,Leaf mass per area,123754,try_31106,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0026799387442777945,125520,bien_traits_530,leaf mass per area,0.030199619484794493,11.268772299097032,10,0.12687722990970318
516cfa623a73250d89449b160b22ad58555ffdcbbcc5fb4a834ecfc20994ec7e,Plant heigh,116195,try_23547,Plant height vegetative,1,112330,try_19682,Plant height vegetative,80,80,100,0.19999999999999996
51d50e4b9886d45c8c1b9144c701e270fc28bbee6087ce280c056a67700eee08,Leaf nitrogen content per unit mass,102926,try_10278,Leaf nitrogen (N) content per leaf dry mass,0.24,104040,try_11392,Leaf nitrogen (N) content per leaf dry mass,2.9432927376,12.26371974,10,0.2263719740000001
52d4b089aec577fc1ec4a916562b4d230fdcd6a7b946b8581a3f43b3d684dbaa,Leaf mass per area,123932,try_31284,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.008426457919431285,112633,try_19985,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.0768175583158996,9.116233540875992,10,0.0883766459124008
