candidate_id,review_stage.x,taxon_name.x,trait_domain_name.x,n_records.x,n_trait_names.x,n_datasets.x,n_domain_outliers.x,n_taxon_outliers.x,n_invalid_values.x,source_references.x,candidate_reasons.x,implicit_none_proposal_eligible.x,historical_scope_status.x,n_records_current.x,n_finite.x,n_nonfinite.x,n_nonpositive.x,n_zero.x,n_negative.x,n_datasets_current.x,n_trait_names_current.x,n_unique_values.x,current_minimum.x,current_lwr_25.x,current_median.x,current_upr_75.x,current_iqr.x,current_maximum.x,n_positive_source_groups.x,source_median_ratio.x,unit_ratio_nearest_factor.x,unit_ratio_relative_error.x,possible_unit_pattern.x,historical_n_records.x,historical_median.x,historical_iqr.x,historical_heuristic.x,historical_suggestion.x,n_domain_records.x,record_share_of_domain.x,outlier_fraction_current.x,historical_n_records_matches.x,historical_median_relative_change.x,historical_iqr_relative_change.x,historical_summary_stable.x,record_count_rank.x,dataset_count_rank.x,candidate_impact_score.x,candidate_impact_tier.x,evidence_packet_id.x,review_stage.y,taxon_name.y,trait_domain_name.y,n_records.y,n_trait_names.y,n_datasets.y,n_domain_outliers.y,n_taxon_outliers.y,n_invalid_values.y,source_references.y,candidate_reasons.y,implicit_none_proposal_eligible.y,historical_scope_status.y,n_records_current.y,n_finite.y,n_nonfinite.y,n_nonpositive.y,n_zero.y,n_negative.y,n_datasets_current.y,n_trait_names_current.y,n_unique_values.y,current_minimum.y,current_lwr_25.y,current_median.y,current_upr_75.y,current_iqr.y,current_maximum.y,n_positive_source_groups.y,source_median_ratio.y,unit_ratio_nearest_factor.y,unit_ratio_relative_error.y,possible_unit_pattern.y,historical_n_records.y,historical_median.y,historical_iqr.y,historical_heuristic.y,historical_suggestion.y,n_domain_records.y,record_share_of_domain.y,outlier_fraction_current.y,historical_n_records_matches.y,historical_median_relative_change.y,historical_iqr_relative_change.y,historical_summary_stable.y,record_count_rank.y,dataset_count_rank.y,candidate_impact_score.y,candidate_impact_tier.y,evidence_packet_id.y,n_pending_submission_rows,n_recovered_rules,n_matched_rules,n_unresolved_rules,n_records_selected_by_proposals,deterministic_outcome,suggested_action,decision_authority,confidence,acceptance_eligibility,recommendation_rationale
d86b55c415e5eca657fcde4d797185d21ec1ab90358b580c98a0fa036c64d8c6,classified,Fritillaria meleagris,Leaf Area,10,1,2,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,2,1,10,363.8,419.99999999999994,444.05,539.6500000000001,119.65000000000015,780.9,2,1.291220556745182,10,0.8708779443254818,FALSE,,,,,,58973,1.6956912485374662e-4,0.1,FALSE,,,FALSE,0,0.2788104089219331,0.09470260223048327,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Fritillaria meleagris,Leaf Area,10,1,2,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,2,1,10,363.8,419.99999999999994,444.05,539.6500000000001,119.65000000000015,780.9,2,1.291220556745182,10,0.8708779443254818,FALSE,,,,,,58973,1.6956912485374662e-4,0.1,FALSE,,,FALSE,0,0.2788104089219331,0.09470260223048327,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
071f09ce538d406846146fb77dc46fc8e46fb6a1590f16014367f79e50231ceb,classified,Fumana,Leaf Area,10,1,1,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,10,0.0171785714285714,0.018766544117647048,0.02248541666666665,0.023923913043478254,0.005157368925831206,0.0313636363636364,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.1,FALSE,,,FALSE,0,0,0.025,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Fumana,Leaf Area,10,1,1,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,10,0.0171785714285714,0.018766544117647048,0.02248541666666665,0.023923913043478254,0.005157368925831206,0.0313636363636364,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.1,FALSE,,,FALSE,0,0,0.025,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
77003cccfc6e229af9fe27eb36eb3bca5cc01d57eb3b61b72a47bebbb2369ba0,classified,Fumana ericoides,Leaf Area,56,2,11,0,9,0,,taxon_outlier,FALSE,not_in_historical_scope,56,56,0,0,0,0,11,2,55,0.0245833333333333,0.05437916666666667,0.0671818181818182,0.10011363636363628,0.04573446969696961,125,11,2250.9617745764094,1000,1.2509617745764094,FALSE,,,,,,58973,9.495870991809811e-4,0.16071428571428573,FALSE,,,FALSE,0.8131970260223048,0.8596654275092936,0.6616934413170472,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Fumana ericoides,Leaf Area,56,2,11,0,9,0,,taxon_outlier,FALSE,not_in_historical_scope,56,56,0,0,0,0,11,2,55,0.0245833333333333,0.05437916666666667,0.0671818181818182,0.10011363636363628,0.04573446969696961,125,11,2250.9617745764094,1000,1.2509617745764094,FALSE,,,,,,58973,9.495870991809811e-4,0.16071428571428573,FALSE,,,FALSE,0.8131970260223048,0.8596654275092936,0.6616934413170472,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
f6779322b27540e0d59206c3127665b4ab1e0f8fb58706b436a68f1a81e2ac52,classified,Fumana laevipes,Leaf Area,24,2,6,0,6,0,,taxon_outlier,FALSE,not_in_historical_scope,24,24,0,0,0,0,6,2,23,2.18,3.316607142857145,3.9020512820512803,4.34125,1.0246428571428545,8.98,6,1.8955214872042496,10,0.810447851279575,FALSE,,,,,,58973,4.0696589964899193e-4,0.25,FALSE,,,FALSE,0.5613382899628253,0.7472118959107806,0.5299721189591078,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Fumana laevipes,Leaf Area,24,2,6,0,6,0,,taxon_outlier,FALSE,not_in_historical_scope,24,24,0,0,0,0,6,2,23,2.18,3.316607142857145,3.9020512820512803,4.34125,1.0246428571428545,8.98,6,1.8955214872042496,10,0.810447851279575,FALSE,,,,,,58973,4.0696589964899193e-4,0.25,FALSE,,,FALSE,0.5613382899628253,0.7472118959107806,0.5299721189591078,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
df3b7e5e7c164c698f6dd939bc822ebd02671fd59893f041586649572d72913a,classified,Gaillardia pinnatifida,Leaf Area,11,1,2,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,11,11,0,0,0,0,2,1,11,0.8542,0.948,1.1272,1.43735,0.48934999999999995,2.3492,2,1.3597759720883258,10,0.8640224027911674,FALSE,,,,,,58973,1.865260373391213e-4,0.09090909090909091,FALSE,,,FALSE,0.17286245353159851,0.2788104089219331,0.17886110172355527,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Gaillardia pinnatifida,Leaf Area,11,1,2,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,11,11,0,0,0,0,2,1,11,0.8542,0.948,1.1272,1.43735,0.48934999999999995,2.3492,2,1.3597759720883258,10,0.8640224027911674,FALSE,,,,,,58973,1.865260373391213e-4,0.09090909090909091,FALSE,,,FALSE,0.17286245353159851,0.2788104089219331,0.17886110172355527,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
d6e2bc9151abd63c1a65eb6c6aa58b92b19916866b33f25e0fd71297e5a3782d,classified,Galatella sedifolia,Leaf Area,20,1,3,0,2,0,,taxon_outlier,FALSE,not_in_historical_scope,20,20,0,0,0,0,3,1,20,111.67,131.875,171.385,213.37500000000003,81.50000000000003,331.5,3,1.9490197577100932,10,0.8050980242289907,FALSE,,,,,,58973,3.3913824970749324e-4,0.1,FALSE,,,FALSE,0.4395910780669145,0.5009293680297398,0.37002788104089224,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galatella sedifolia,Leaf Area,20,1,3,0,2,0,,taxon_outlier,FALSE,not_in_historical_scope,20,20,0,0,0,0,3,1,20,111.67,131.875,171.385,213.37500000000003,81.50000000000003,331.5,3,1.9490197577100932,10,0.8050980242289907,FALSE,,,,,,58973,3.3913824970749324e-4,0.1,FALSE,,,FALSE,0.4395910780669145,0.5009293680297398,0.37002788104089224,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
232db720c65fc0bb7962514d84f1df379bc556a2e343e87d862c57b04cfa301a,classified,Galega officinalis,Leaf Area,10,1,1,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,10,1100.67,1175.915,1330.835,1522.92,347.0050000000001,2110,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.1,FALSE,,,FALSE,0,0,0.025,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galega officinalis,Leaf Area,10,1,1,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,10,1100.67,1175.915,1330.835,1522.92,347.0050000000001,2110,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.1,FALSE,,,FALSE,0,0,0.025,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
c18967334789b98c4d63bf3432a0593f06762e735317dd681078797a69960053,classified,Galeopsis tetrahit,Leaf Area,26,3,10,0,3,0,,taxon_outlier,FALSE,not_in_historical_scope,26,26,0,0,0,0,10,3,26,3.05,7.6475,269.1658989,663.4609672500001,655.81346725,1907.46,10,521.1639344262296,1000,0.47883606557377034,FALSE,,,,,,58973,4.4087972461974125e-4,0.11538461538461539,FALSE,,,FALSE,0.5882899628252788,0.837360594795539,0.532331283957678,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galeopsis tetrahit,Leaf Area,26,3,10,0,3,0,,taxon_outlier,FALSE,not_in_historical_scope,26,26,0,0,0,0,10,3,26,3.05,7.6475,269.1658989,663.4609672500001,655.81346725,1907.46,10,521.1639344262296,1000,0.47883606557377034,FALSE,,,,,,58973,4.4087972461974125e-4,0.11538461538461539,FALSE,,,FALSE,0.5882899628252788,0.837360594795539,0.532331283957678,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
e8c0d2fc298766758d7afa4c0f51a4cf8fa3939bab42b4bd93d936aa3b0cc9a7,classified,Galinsoga parviflora,Leaf Area,10,1,1,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,10,406,619.4975000000001,853.83,1197.9975,578.4999999999999,2107,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.1,FALSE,,,FALSE,0,0,0.025,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galinsoga parviflora,Leaf Area,10,1,1,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,10,406,619.4975000000001,853.83,1197.9975,578.4999999999999,2107,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.1,FALSE,,,FALSE,0,0,0.025,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
f7a73e22aaba09b1f209489a313379c1d65d698707e59e137ff76bdd33ff5ed5,classified,Galium aparine,Leaf Area,57,5,13,0,5,0,,taxon_outlier,FALSE,not_in_historical_scope,57,57,0,0,0,0,13,5,56,29.12613636,65.60000000000001,91.21000000000001,161,95.39999999999999,804.5,13,8.662322969362078,10,0.13376770306379215,FALSE,,,,,,58973,9.665440116663558e-4,0.08771929824561403,FALSE,,,FALSE,0.8187732342007435,0.8828996282527881,0.6520413487249723,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galium aparine,Leaf Area,57,5,13,0,5,0,,taxon_outlier,FALSE,not_in_historical_scope,57,57,0,0,0,0,13,5,56,29.12613636,65.60000000000001,91.21000000000001,161,95.39999999999999,804.5,13,8.662322969362078,10,0.13376770306379215,FALSE,,,,,,58973,9.665440116663558e-4,0.08771929824561403,FALSE,,,FALSE,0.8187732342007435,0.8828996282527881,0.6520413487249723,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
39764503a715043f2c2d5a49dbae19547b67cf9f63b2dc80d32345830838cd96,classified,Galium boreale,Leaf Area,69,2,20,0,7,0,,taxon_outlier,FALSE,not_in_historical_scope,69,69,0,0,0,0,20,2,69,0.1715,0.5752,0.97,22.8,22.224800000000002,140,20,233.66435784027368,100,1.3366435784027368,FALSE,,,,,,58973,0.0011700269614908518,0.10144927536231885,FALSE,,,FALSE,0.8466542750929368,0.9368029739776952,0.6828901998814719,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galium boreale,Leaf Area,69,2,20,0,7,0,,taxon_outlier,FALSE,not_in_historical_scope,69,69,0,0,0,0,20,2,69,0.1715,0.5752,0.97,22.8,22.224800000000002,140,20,233.66435784027368,100,1.3366435784027368,FALSE,,,,,,58973,0.0011700269614908518,0.10144927536231885,FALSE,,,FALSE,0.8466542750929368,0.9368029739776952,0.6828901998814719,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
c654d5439d73009f7e5c23cc7a12213429212ac767c581f197cad110aa09094d,classified,Galium estebanii,Leaf Area,10,1,1,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,10,0.2471,0.2969722222222222,0.33317948717948753,0.3550625000000003,0.05809027777777809,0.421,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.1,FALSE,,,FALSE,0,0,0.025,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galium estebanii,Leaf Area,10,1,1,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,10,0.2471,0.2969722222222222,0.33317948717948753,0.3550625000000003,0.05809027777777809,0.421,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.1,FALSE,,,FALSE,0,0,0.025,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
a6e7d46e691ea487dcc555eed6615ac72b844d25c500714ae622598046cd6d21,classified,Galium intermedium,Leaf Area,10,1,1,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,10,115.5,144.875,153.25,171.25,26.375,204.5,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.1,FALSE,,,FALSE,0,0,0.025,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galium intermedium,Leaf Area,10,1,1,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,10,115.5,144.875,153.25,171.25,26.375,204.5,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.1,FALSE,,,FALSE,0,0,0.025,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
41b6e7efceb8df88476eba5058b01bd13bc70e34cd2e9e4adfebfde7c3930e85,classified,Galium lucidum,Leaf Area,11,2,2,0,2,0,,taxon_outlier,FALSE,not_in_historical_scope,11,11,0,0,0,0,2,2,9,27.5,30.25,33,41.5,11.25,125,2,3.90625,10,0.609375,FALSE,,,,,,58973,1.865260373391213e-4,0.18181818181818182,FALSE,,,FALSE,0.17286245353159851,0.2788104089219331,0.201588374450828,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galium lucidum,Leaf Area,11,2,2,0,2,0,,taxon_outlier,FALSE,not_in_historical_scope,11,11,0,0,0,0,2,2,9,27.5,30.25,33,41.5,11.25,125,2,3.90625,10,0.609375,FALSE,,,,,,58973,1.865260373391213e-4,0.18181818181818182,FALSE,,,FALSE,0.17286245353159851,0.2788104089219331,0.201588374450828,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
8174ac16a8539df3b4563a04bc8160de72211efebc26a2f2c36458d6684dc8f4,classified,Galium mollugo,Leaf Area,286,3,71,11,66,0,,domain_outlier;taxon_outlier,FALSE,not_in_historical_scope,286,286,0,0,0,0,71,3,228,0.0735277777777778,1.7925,8.51420345,97.778,95.9855,10855.95,71,85187.26105024554,1000,84.18726105024554,FALSE,,,,,,58973,0.004849676970817154,0.23076923076923078,FALSE,,,FALSE,0.9879182156133829,0.9888475836431226,0.7988633114097798,high,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galium mollugo,Leaf Area,286,3,71,11,66,0,,domain_outlier;taxon_outlier,FALSE,not_in_historical_scope,286,286,0,0,0,0,71,3,228,0.0735277777777778,1.7925,8.51420345,97.778,95.9855,10855.95,71,85187.26105024554,1000,84.18726105024554,FALSE,,,,,,58973,0.004849676970817154,0.23076923076923078,FALSE,,,FALSE,0.9879182156133829,0.9888475836431226,0.7988633114097798,high,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
d461f5a01cf06c3a6611b07f5d89e977172c8319f75f47ffd25f95d95df56ad6,classified,Galium odoratum,Leaf Area,110,2,11,0,12,0,,taxon_outlier,FALSE,not_in_historical_scope,110,110,0,0,0,0,11,2,60,66.202375,111.2343125,153.94774999999998,196.922625,85.68831250000001,422.07318031250003,11,2.804994663924134,10,0.7195005336075866,FALSE,,,,,,58973,0.001865260373391213,0.10909090909090909,FALSE,,,FALSE,0.9154275092936803,0.8596654275092936,0.6999028387968907,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galium odoratum,Leaf Area,110,2,11,0,12,0,,taxon_outlier,FALSE,not_in_historical_scope,110,110,0,0,0,0,11,2,60,66.202375,111.2343125,153.94774999999998,196.922625,85.68831250000001,422.07318031250003,11,2.804994663924134,10,0.7195005336075866,FALSE,,,,,,58973,0.001865260373391213,0.10909090909090909,FALSE,,,FALSE,0.9154275092936803,0.8596654275092936,0.6999028387968907,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
6bc52f2715791e7da6150aef0a1475f187dc1a46bc09bdcd84dc50480daa4e11,classified,Galium palustre,Leaf Area,11,1,2,0,2,0,,taxon_outlier,FALSE,not_in_historical_scope,11,11,0,0,0,0,2,1,9,0.154,17.5,19.5,21.25,3.75,27.5,2,126.62337662337663,100,0.2662337662337664,FALSE,,,,,,58973,1.865260373391213e-4,0.18181818181818182,FALSE,,,FALSE,0.17286245353159851,0.2788104089219331,0.201588374450828,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galium palustre,Leaf Area,11,1,2,0,2,0,,taxon_outlier,FALSE,not_in_historical_scope,11,11,0,0,0,0,2,1,9,0.154,17.5,19.5,21.25,3.75,27.5,2,126.62337662337663,100,0.2662337662337664,FALSE,,,,,,58973,1.865260373391213e-4,0.18181818181818182,FALSE,,,FALSE,0.17286245353159851,0.2788104089219331,0.201588374450828,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
cb2f3edd98e76b043ecd39d474edf5e345694e5e689d97087243e988eb58639c,classified,Galium pumilum,Leaf Area,21,1,3,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,21,21,0,0,0,0,3,1,21,1.7381474000000001,6.1636263,7.6520879,10.132127500000001,3.9685012000000013,15.0626143,3,1.3266553746220815,10,0.8673344625377919,FALSE,,,,,,58973,3.560951621928679e-4,0.047619047619047616,FALSE,,,FALSE,0.5009293680297398,0.5009293680297398,0.38760178792706673,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galium pumilum,Leaf Area,21,1,3,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,21,21,0,0,0,0,3,1,21,1.7381474000000001,6.1636263,7.6520879,10.132127500000001,3.9685012000000013,15.0626143,3,1.3266553746220815,10,0.8673344625377919,FALSE,,,,,,58973,3.560951621928679e-4,0.047619047619047616,FALSE,,,FALSE,0.5009293680297398,0.5009293680297398,0.38760178792706673,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
f5fdff296f71d79ff674881d729fef7a797b42114a9c1c0bd656e23bbbcae8a3,classified,Galium verum,Leaf Area,92,4,59,4,13,0,,domain_outlier;taxon_outlier,FALSE,not_in_historical_scope,92,92,0,0,0,0,59,4,92,0.036232,23.6245,296.605,837.125,813.5005,4246.46,59,98136.59196290572,1000,97.13659196290571,FALSE,,,,,,58973,0.001560035948654469,0.14130434782608695,FALSE,,,FALSE,0.8903345724907064,0.9851301115241635,0.7267759010829158,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Galium verum,Leaf Area,92,4,59,4,13,0,,domain_outlier;taxon_outlier,FALSE,not_in_historical_scope,92,92,0,0,0,0,59,4,92,0.036232,23.6245,296.605,837.125,813.5005,4246.46,59,98136.59196290572,1000,97.13659196290571,FALSE,,,,,,58973,0.001560035948654469,0.14130434782608695,FALSE,,,FALSE,0.8903345724907064,0.9851301115241635,0.7267759010829158,medium,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
49f0f66841fe560350ac181bd24f057b951725a9daab20fc947c0c9673e41a49,classified,Genista,Leaf Area,10,1,1,0,2,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,7,0.2577,0.2577,0.3839375,0.9413843750000026,0.6836843750000026,2.835,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.2,FALSE,,,FALSE,0,0,0.05,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Genista,Leaf Area,10,1,1,0,2,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,7,0.2577,0.2577,0.3839375,0.9413843750000026,0.6836843750000026,2.835,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.2,FALSE,,,FALSE,0,0,0.05,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
7a75b914eb8e0aa43a08a4d50728b6ec16d10a2a16d27af0691a5c80b2eb4fcb,classified,Genista cinerea,Leaf Area,29,1,1,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,29,29,0,0,0,0,1,1,29,0.4572,0.5318,0.7426,0.8056,0.27379999999999993,1.1554,1,,,,FALSE,,,,,,58973,4.917504620758652e-4,0.034482758620689655,FALSE,,,FALSE,0.6273234200743495,0,0.3222823996923472,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Genista cinerea,Leaf Area,29,1,1,0,1,0,,taxon_outlier,FALSE,not_in_historical_scope,29,29,0,0,0,0,1,1,29,0.4572,0.5318,0.7426,0.8056,0.27379999999999993,1.1554,1,,,,FALSE,,,,,,58973,4.917504620758652e-4,0.034482758620689655,FALSE,,,FALSE,0.6273234200743495,0,0.3222823996923472,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
146f5c4960a5c5d7153091880145910c7da4319260e8bbfb8daff85376463837,classified,Genista hispanica,Leaf Area,10,1,1,0,3,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,10,0.120142857142857,0.18143749999999975,0.1946666666666665,0.21367857142857177,0.03224107142857202,0.280857142857143,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.3,FALSE,,,FALSE,0,0,0.075,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,classified,Genista hispanica,Leaf Area,10,1,1,0,3,0,,taxon_outlier,FALSE,not_in_historical_scope,10,10,0,0,0,0,1,1,10,0.120142857142857,0.18143749999999975,0.1946666666666665,0.21367857142857177,0.03224107142857202,0.280857142857143,1,,,,FALSE,,,,,,58973,1.6956912485374662e-4,0.3,FALSE,,,FALSE,0,0,0.075,low,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,0,0,0,0,0,retain_flagged_uncertain,none,agent_review,medium,eligible_policy_acceptance,No objective error evidence supports correction; retain under the conservative policy.
