decision_id,candidate_id,taxon_name,trait_domain_name,trait_name,dataset_id,value_lower,value_lower_inclusive,value_upper,value_upper_inclusive,action,scale_factor,rationale,evidence_reference,source_reference,review_status,reviewer,reviewed_at
ed95d1ae9020e545e7340ef2a688c90c147c2b14e750b863306e45b6854d7c49,fbd555804ef1a0a9b3e4ec9f4e76e2cc1211349d15197044498f50cc5c4ac77f,Trifolium badium,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:fbd555804ef1a0a9b3e4ec9f4e76e2cc1211349d15197044498f50cc5c4ac77f,approved,OndrejMottl,2026-08-31
12e5c94cd475ef6c7f8667b65af5c93233e9601ee4b58460b4b684a1be111af3,af2e14128aa97afbbe8e2da8e8fa347d452e5fef6129d5bf1db0db1eba3d2d29,Trifolium cherleri,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:af2e14128aa97afbbe8e2da8e8fa347d452e5fef6129d5bf1db0db1eba3d2d29,approved,OndrejMottl,2026-08-31
771152494c29b591e91e716ddef3034933596662320f7d57cd0aeef60bf502c1,ad15e14774c3f127dfe00696baeddb9905b8f3f5599ab1a8642b16ff3ba5b794,Trifolium dasyphyllum,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:ad15e14774c3f127dfe00696baeddb9905b8f3f5599ab1a8642b16ff3ba5b794,approved,OndrejMottl,2026-08-31
c206ed08cd3b086d6d129029db7aa07ebcb68542ccdd6fd117b631ccf1846a7a,d94473092b5f7be26da5ace4f15e104ece3dec535662de26188de368618fad52,Trifolium dubium,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:d94473092b5f7be26da5ace4f15e104ece3dec535662de26188de368618fad52,approved,OndrejMottl,2026-08-31
6cf54c2531e16b66cd18ab665ac22026ead4eeb68920fd76d132d9b2dd67c866,db6fb373d05104631951e5c2246fc13eaa24cd4908d19f162c39be1d8d6bfefc,Trifolium glomeratum,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:db6fb373d05104631951e5c2246fc13eaa24cd4908d19f162c39be1d8d6bfefc,approved,OndrejMottl,2026-08-31
b5d40c8ee04258f4905a7dd77ffd6909a2e08d62ddf46f0d14081b914b3512ec,544860b753ff1484e20c0394f540ebe230a08411e18e27661ec98c760cb695af,Trifolium hirtum,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:544860b753ff1484e20c0394f540ebe230a08411e18e27661ec98c760cb695af,approved,OndrejMottl,2026-08-31
291b8c72cc4f3eb3e46e915bac03566278b388c563a8e2e7b41ba3cdac5b491c,14185f0fbda4499368456c7fd834a062cd36c82fdb005692dc0b2e5a16549bf8,Trifolium longipes,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:14185f0fbda4499368456c7fd834a062cd36c82fdb005692dc0b2e5a16549bf8,approved,OndrejMottl,2026-08-31
973b11a94726c53de3e65bcf3ba764b73e7b62faebc37a1a302f28118c079314,324233bac86000366d06f3e141845b85e90868b628abb4f4b75a925a02262eec,Trifolium micranthum,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:324233bac86000366d06f3e141845b85e90868b628abb4f4b75a925a02262eec,approved,OndrejMottl,2026-08-31
cca1aca1b7f9cb35772eee7f161df700585188b113d86079e405640dd9124e47,c9e0511a6d6575b2a629580fc6d10b79b24c78d4ae0a34cf6524b6e7fdcb78ca,Trifolium montanum,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:c9e0511a6d6575b2a629580fc6d10b79b24c78d4ae0a34cf6524b6e7fdcb78ca,approved,OndrejMottl,2026-08-31
9cd6767a951d7089c3d392a79a595a8ca4577218d238882a6467756f6861c517,87a99c395a23636405fc53746514f6882edf9e7d135c691c6cda80bf87f5f7ab,Trifolium pratense,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:87a99c395a23636405fc53746514f6882edf9e7d135c691c6cda80bf87f5f7ab,approved,OndrejMottl,2026-08-31
863bdfe0501b9e11d7d7fccd401a92cdcbe6d99fe2ad02059e3eb449910c5b1b,354d2c6545e852ffd208c22a2b3dfa2bacb2558f61c8d2efe97ae65da908d6e4,Trifolium repens,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:354d2c6545e852ffd208c22a2b3dfa2bacb2558f61c8d2efe97ae65da908d6e4,approved,OndrejMottl,2026-08-31
4f8ee8e615bf2ad5c4394d8fa55dcca88a5cdeab383fddb936f84d37de68c942,5f45f64acf6f55cd022c49711d53e17c2015317957cd30a2bdff345ff739fc1e,Trifolium striatum,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:5f45f64acf6f55cd022c49711d53e17c2015317957cd30a2bdff345ff739fc1e,approved,OndrejMottl,2026-08-31
5220122588cb4574596a2a6700e381012e60eeea9dbe585516ef92b65c4f8cde,201950e297fd3c2b3884cd7f8e3a4adf540192408641d3e91884d77acf900f26,Trillium grandiflorum,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:201950e297fd3c2b3884cd7f8e3a4adf540192408641d3e91884d77acf900f26,approved,OndrejMottl,2026-08-31
d3f3ce558349f0940f6f275497a3409ed0467943818821c385b287aa2a054904,af1998646d9e838d2b74d0eb84f22f0480186d0b5f6eb46423177690c2ea033f,Trillium undulatum,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:af1998646d9e838d2b74d0eb84f22f0480186d0b5f6eb46423177690c2ea033f,approved,OndrejMottl,2026-08-31
42de9071c6690a586ae2143258d93a9059bdb95eb1b9fe57950b5e75fb9d5f7d,d1e59d8d94fb98f6dac036935180ba5f8b83010760bf67446deeeb7d828ea191,Tripleurospermum inodorum,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:d1e59d8d94fb98f6dac036935180ba5f8b83010760bf67446deeeb7d828ea191,approved,OndrejMottl,2026-08-31
90214a87481d82c3f3c4c6293cfa52f226998d4645c2d28a911214f901993b52,73d2d1c19bb6a5e24e3faa2b6aefd1fd6b3976c722c719d21d7f0ca531e8807d,Trisetaria panicea,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:73d2d1c19bb6a5e24e3faa2b6aefd1fd6b3976c722c719d21d7f0ca531e8807d,approved,OndrejMottl,2026-08-31
7c73c6c07026c5f46041f94e06a53d571cd035a658a9e2cd7996728875da8572,79591b587f5528f60a363100541abf2d4f8542bd13586cbfd713b48abd26f00f,Trisetum flavescens,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:79591b587f5528f60a363100541abf2d4f8542bd13586cbfd713b48abd26f00f,approved,OndrejMottl,2026-08-31
d7cb57cfb3019af18f345ff71af37cf400b750285a709b0fa5073c0187f7250b,c3438ef1e44c4316b97a3ad547fe6b052ff6d233984585e81cda2f0b3b69ff37,Trixis californica,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:c3438ef1e44c4316b97a3ad547fe6b052ff6d233984585e81cda2f0b3b69ff37,approved,OndrejMottl,2026-08-31
0cfb5611dec7d1aceba6a97b1ccd4364cd9f15fedbb4b9ac037f873fe0529b1e,13c8c53868b79b09717941657ee09e872c0ae4d7e024c070cde9c4849ed24548,Trollius europaeus,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:13c8c53868b79b09717941657ee09e872c0ae4d7e024c070cde9c4849ed24548,approved,OndrejMottl,2026-08-31
e24558452ca51425df991b75df3e94822bf4153b67f434443692cd63d21cff2b,cd836f885ecda4b94ff870a1b4c6f67df952e881ee34dc3af531047bb06cc380,Trommsdorffia maculata,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:cd836f885ecda4b94ff870a1b4c6f67df952e881ee34dc3af531047bb06cc380,approved,OndrejMottl,2026-08-31
c6b8f27020eef4a8be37be91dee515d291b1e199e738bc4740d50d205c401f79,2ebc142a10bdf0e7370b2afd1a88fca433c9f55ec001693e86a597580761d76b,Ulex parviflorus,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:2ebc142a10bdf0e7370b2afd1a88fca433c9f55ec001693e86a597580761d76b,approved,OndrejMottl,2026-08-31
6dbf349eb5fddd7511f966840d0c2b214370b0ff5b61c585c9793e5780a7e89d,d38fc8378f6f6be90dac2e6094f7187897e0c012b010b98b04632a95d5b87746,Ulmus rubra,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:d38fc8378f6f6be90dac2e6094f7187897e0c012b010b98b04632a95d5b87746,approved,OndrejMottl,2026-08-31
ba81c55ca7ecab6f69a89d54c85e85298a7b1f93d51fafee34eec712496d883f,217ce26ce7a9650fa51c2b91a350b28a956e1c8cd3e31895ba21bfd0370bd449,Urtica dioica,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:217ce26ce7a9650fa51c2b91a350b28a956e1c8cd3e31895ba21bfd0370bd449,approved,OndrejMottl,2026-08-31
6d641762b9ab8f68111e95ac588f705f446ecdd6db90feb3266045efbfef2eb9,dcdcb35796b488e0034ca0b97dfcab623faaf40959a8b194dc21d7ccab720440,Urtica urens,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:dcdcb35796b488e0034ca0b97dfcab623faaf40959a8b194dc21d7ccab720440,approved,OndrejMottl,2026-08-31
39410047832515ba1b4055ff3bb7e563f6b53aff9c25e7ae68fa06158322b342,a2834e5c805b168731946fee7669ae3f6f80d39ed3e93144d87472748255de59,Vaccinium angustifolium,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:a2834e5c805b168731946fee7669ae3f6f80d39ed3e93144d87472748255de59,approved,OndrejMottl,2026-08-31
d5ade1331ba2c774932d3ec359d0597757bbd8d03b94e31e1337f51a16f4a572,55b083e5ac6f0ebf22dc1d12cf93c9686272c8b3992e2c0319d31d4a4b058ac5,Vaccinium cespitosum,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:55b083e5ac6f0ebf22dc1d12cf93c9686272c8b3992e2c0319d31d4a4b058ac5,approved,OndrejMottl,2026-08-31
910ab0bdff60684bad504d42e5ed6e9e7eead854335ba99d33e37e60816ea984,363d2853cdd40b3d449d08e7840f023eb390a8458087712b7198ed96cbe20eb8,Vaccinium myrtilloides,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:363d2853cdd40b3d449d08e7840f023eb390a8458087712b7198ed96cbe20eb8,approved,OndrejMottl,2026-08-31
1ecd1756fd877634d1ff1a0488b8cee35d4f6ae60b36dacb8e18eef38a52d41d,ac478e2c0f0a3f95d5a3c1607fe01c0c23fbd4588b1056af2e51b2c6ca5e069d,Vaccinium myrtillus,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:ac478e2c0f0a3f95d5a3c1607fe01c0c23fbd4588b1056af2e51b2c6ca5e069d,approved,OndrejMottl,2026-08-31
23af02e9002788ecdea8c57d33853b53b82932b621ee3134d6d2a05389f85461,6b93407cef7c6e84e68848582e17a3f145c4d0ea1f2c127018127c28065498bb,Vaccinium uliginosum,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:6b93407cef7c6e84e68848582e17a3f145c4d0ea1f2c127018127c28065498bb,approved,OndrejMottl,2026-08-31
5947b047fa248a772a3ff89e2c025a26293fb4a40d56b0d99d8c20623628a688,592aff20a10bfc185f3ba606d352c3d8d1682f656e86cb374026cec19635f0f1,Vaccinium vitis-idaea,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:592aff20a10bfc185f3ba606d352c3d8d1682f656e86cb374026cec19635f0f1,approved,OndrejMottl,2026-08-31
c5332a676826992b627cf0cb3fbfa485c7ac3028c5f7d84496dc484aaf1f7171,c6d5659a22d04bee7b9c6909b0f9a100d4345b70f38703dd9be807373b3cd519,Valeriana pratensis,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:c6d5659a22d04bee7b9c6909b0f9a100d4345b70f38703dd9be807373b3cd519,approved,OndrejMottl,2026-08-31
583113371b72d673e2d2ce5ef47d24f2e942e19c8165a466a00d3e07f236b227,fb567b7b1a5e1d4982283bba2303dc644e76c54d5aa451d1651ccd36da3d8090,Veratrum album,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:fb567b7b1a5e1d4982283bba2303dc644e76c54d5aa451d1651ccd36da3d8090,approved,OndrejMottl,2026-08-31
80d5bdd00cd368a14f5fb938dc1c45fe9f06a0466c42d5c1c994c7e2eaeff107,4215a2e1b62e87301b7a1247cc231882b85799d7080e38c63a720a178db6fa93,Verbascum phoeniceum,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:4215a2e1b62e87301b7a1247cc231882b85799d7080e38c63a720a178db6fa93,approved,OndrejMottl,2026-08-31
77cdb3beba311e12a074d92f5d39b4827a6568879ff07100ebe1df343abd693a,29ed4e12a0b400b196ff20eed56b40c0c666dc2eb506c048b2d88e90f8579ebf,Verbascum thapsus,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:29ed4e12a0b400b196ff20eed56b40c0c666dc2eb506c048b2d88e90f8579ebf,approved,OndrejMottl,2026-08-31
e83e2ecba594f198eccfae298849f24dbb7f88337fbcab48a499e9d5dced3d05,d87b261037a7ce1319d4fd595b0de6b77b21936d680f576112106e7599e6e387,Verbena bracteata,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:d87b261037a7ce1319d4fd595b0de6b77b21936d680f576112106e7599e6e387,approved,OndrejMottl,2026-08-31
c889f439de878611467fddde5deaba00e616834f73a557a9c7f6b9c62fe17f93,f0e21965f2789cd7f2ab45a12fd763f9f8b418769e93415502dd86ae832230bf,Verbesina occidentalis,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:f0e21965f2789cd7f2ab45a12fd763f9f8b418769e93415502dd86ae832230bf,approved,OndrejMottl,2026-08-31
78605183a73a012042285f5837f8ff5b5b2470e7c79a68c499d377f97a761928,8a4d5e57972993a473f0a9c43276af6fa2b8f1ab70d06b3509557393ab772db6,Veronica alpina,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:8a4d5e57972993a473f0a9c43276af6fa2b8f1ab70d06b3509557393ab772db6,approved,OndrejMottl,2026-08-31
3ab35c32fdb95295b63fc4ab64d6b4a962f03e9484e33974b67d1c15a02e829e,772622a9ae683c4144748e1aecd1225bb6fe0d23faa34d181ad0402701937254,Veronica arvensis,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:772622a9ae683c4144748e1aecd1225bb6fe0d23faa34d181ad0402701937254,approved,OndrejMottl,2026-08-31
8b95e1b82ad2047c70c7710ed410fc84f11c756dee2af3f989dc8dbf9f96fb99,17c9a6eb627f79399bf3615862879c1a988ca24da7e5c9748d5671e98f8d1ec8,Veronica chamaedrys,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:17c9a6eb627f79399bf3615862879c1a988ca24da7e5c9748d5671e98f8d1ec8,approved,OndrejMottl,2026-08-31
6e979da22810df4979d99113e76f959b173fb3615757502251a96003fea05de0,afd440d192ccf225cbb3ec30d9481be44dedfd3a22e4bd7b32bbc35980b45b72,Veronica officinalis,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:afd440d192ccf225cbb3ec30d9481be44dedfd3a22e4bd7b32bbc35980b45b72,approved,OndrejMottl,2026-08-31
7bb5fc6fad08572c5a1884012c95d3bc563ba7909c98fca77944edbe6bda6af9,18e9f7a1a371ccd2bbd4b87743168c4c97e47ec339a6f328f7fc77ab80b91198,Veronica serpyllifolia,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:18e9f7a1a371ccd2bbd4b87743168c4c97e47ec339a6f328f7fc77ab80b91198,approved,OndrejMottl,2026-08-31
5888d736e0aaf0f41b96c0fda8983cd294b24383ccd1183646ad4b1a6f5113a7,3fa3113ebcc9c7c69e2786552f1d4946cf3173fd121fc11a60b7bee889b1e1d8,Veronica spicata,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:3fa3113ebcc9c7c69e2786552f1d4946cf3173fd121fc11a60b7bee889b1e1d8,approved,OndrejMottl,2026-08-31
c2f2c2f01ab6575b5112ba9700e7e55b7cc027b5b17eeb8ca1f40354db4604ce,48c0d4416989315377531aa5e379ab6a6e233df01f978ad25a859cc3df863957,Veronica triloba,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:48c0d4416989315377531aa5e379ab6a6e233df01f978ad25a859cc3df863957,approved,OndrejMottl,2026-08-31
a7625c827e86ee62b747e2e7bce5af23bb8ebeb8aca9f5546eaf0565174a9176,1f5e4ca9defbd0e1b77cfd94f3c8b54b72ef843ce446783f192e4f8a860c0413,Veronicastrum virginicum,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:1f5e4ca9defbd0e1b77cfd94f3c8b54b72ef843ce446783f192e4f8a860c0413,approved,OndrejMottl,2026-08-31
95aa62c9b1a95d051432cfdabfac8176d4d473ff41471481bcbd6692a744eb0a,c8bae8eec38273d8e703bdecbbbdfc1199ed94ff12e0c67260a519a73b0009c7,Viburnum acerifolium,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:c8bae8eec38273d8e703bdecbbbdfc1199ed94ff12e0c67260a519a73b0009c7,approved,OndrejMottl,2026-08-31
20eabd6515b19c0b49ca49bf3f0d7291f83d682a34044e30371fcc3b37dda945,7e24db012dc4932f09e161f24bb86f6752a7b92403b9342b005dcdf05e2919eb,Viburnum rufidulum,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:7e24db012dc4932f09e161f24bb86f6752a7b92403b9342b005dcdf05e2919eb,approved,OndrejMottl,2026-08-31
f02f2e9a88f996bdaa6c48233634dd7ca75c47b632db820af21e06989664a4c0,7059e2977306921c8e44bcb86c26a623fd533ba729ea23c2cb19b1204182d2dc,Viburnum tinus,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:7059e2977306921c8e44bcb86c26a623fd533ba729ea23c2cb19b1204182d2dc,approved,OndrejMottl,2026-08-31
fa590f35c77f5afdd1f91173fc1daa8bc7c61b5e0ea11640fa746af208f48286,011b8829142aab83b17c026c862332ef885cf2a3aa804b676d5f090f19c1d53b,Vicia americana,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:011b8829142aab83b17c026c862332ef885cf2a3aa804b676d5f090f19c1d53b,approved,OndrejMottl,2026-08-31
996f2626b2b4a4c0264ad352691801dd714e86ef063a4bd175cf7c3385774d00,56b094b2a77f105363b8f5f6ada03cb732c21d158f21f5d888f2495803757b76,Vicia cracca,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:56b094b2a77f105363b8f5f6ada03cb732c21d158f21f5d888f2495803757b76,approved,OndrejMottl,2026-08-31
ba6c10f064d13d1215bb24f4e1a3e5ef3260085a4b2d83e42126e9b7ed710f33,bc8e73aa5e2a0082c80db6729f677d490ecaab50208177459df66975f07e3d72,Vicia grandiflora,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:bc8e73aa5e2a0082c80db6729f677d490ecaab50208177459df66975f07e3d72,approved,OndrejMottl,2026-08-31
974be2c3168cda6eea77e1f599ddaee5e2e34bf28c9b33691b59e943fdb39f81,3d4ebcfc504e150907ce2a9f0400919330a83c7569dc4e2acd23c9631664bb6a,Vinca herbacea,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:3d4ebcfc504e150907ce2a9f0400919330a83c7569dc4e2acd23c9631664bb6a,approved,OndrejMottl,2026-08-31
a12994c8b67d4164f68a792890d48f77b46ec962e2924b45a6b4812b4c092955,4bc0f322949953cfbd0dcafb8ccb010dde8e5caa8d7d14398440989300a1fa18,Vinca minor,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:4bc0f322949953cfbd0dcafb8ccb010dde8e5caa8d7d14398440989300a1fa18,approved,OndrejMottl,2026-08-31
36e4c5b40a5f3e28e7993408fc42541e13fa3f50fd6d969567020d2f19eb37ba,7981baeb09e7134a9cc514c8bfca6de8694f132166450e67e9a8518a95a00b79,Viola adunca,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:7981baeb09e7134a9cc514c8bfca6de8694f132166450e67e9a8518a95a00b79,approved,OndrejMottl,2026-08-31
918f80ff0cf9b1765459fe781c08edc6cd771659fd61acdb1f12747eae1de30e,95f1327f91f1c7d13f39029850baa1c1dcfab5e6bc61f4248bc110d99fa10508,Viola alba,Leaf Area,,,,,,,none,,Approved source scaling resolves the identified unit issue; no additional taxon-specific correction is required.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:95f1327f91f1c7d13f39029850baa1c1dcfab5e6bc61f4248bc110d99fa10508,approved,OndrejMottl,2026-08-31
cf3f427bda8f301668030394d2dde6e6019a32c87e0e0839d04ed71c0dd17df9,b3680457b713d5a28c88a370ca86ac9ce8b0bd4f5ae2fe00f963ac2576233602,Viola arvensis,Leaf Area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:b3680457b713d5a28c88a370ca86ac9ce8b0bd4f5ae2fe00f963ac2576233602,approved,OndrejMottl,2026-08-31
